#TrainType3  -  Started: 5/25/2007 11:35:26 AM	
#SubID	Block	Trial	Condition	Digit	Picture	Response	Correct_Response	Accuracy	RT	
16	1	1	1	1	6	Z	Z	C	1078	
16	1	2	1	5	1	X	,	I	2882	
16	1	3	1	3	3	C	C	C	687	
16	1	4	1	2	4	X	X	C	450	
16	1	5	1	5	1	,	,	C	674	
16	1	6	1	1	6	Z	Z	C	466	
16	1	7	1	6	5	.	.	C	530	
16	1	8	1	1	6	Z	Z	C	338	
16	1	9	1	2	4	X	X	C	338	
16	1	10	1	4	2	M	M	C	674	
16	1	11	1	5	1	,	,	C	434	
16	1	12	1	5	1	,	,	C	435	
16	1	13	1	5	1	,	,	C	343	
16	1	14	1	2	4	X	X	C	370	
16	1	15	1	6	5	.	.	C	622	
16	1	16	1	1	6	Z	Z	C	370	
16	1	17	1	5	1	,	,	C	450	
16	1	18	1	4	2	M	M	C	1022	
16	1	19	1	2	4	X	X	C	386	
16	1	20	1	1	6	Z	Z	C	355	
16	1	21	1	5	1	,	,	C	370	
16	1	22	1	3	3	C	C	C	558	
16	1	23	1	4	2	M	M	C	530	
16	1	24	1	4	2	M	M	C	339	
16	1	25	1	4	2	M	M	C	318	
16	1	26	1	3	3	C	C	C	466	
16	1	27	1	2	4	X	X	C	286	
16	1	28	1	6	5	.	.	C	466	
16	1	29	1	4	2	M	M	C	355	
16	1	30	1	5	1	,	,	C	327	
16	1	31	1	5	1	,	,	C	354	
16	1	32	1	3	3	C	C	C	450	
16	1	33	1	1	6	Z	Z	C	387	
16	1	34	1	2	4	X	X	C	323	
16	1	35	1	4	2	M	M	C	531	
16	1	36	1	4	2	M	M	C	307	
16	1	37	1	3	3	C	C	C	466	
16	1	38	1	5	1	,	,	C	355	
16	1	39	1	4	2	C	M	I	435	
16	1	40	1	1	6	Z	Z	C	366	
16	1	41	1	1	6	Z	Z	C	387	
16	1	42	1	5	1	,	,	C	403	
16	1	43	1	6	5	.	.	C	307	
16	1	44	1	6	5	M	.	I	371	
16	1	45	1	4	2	M	M	C	386	
16	1	46	1	3	3	C	C	C	467	
16	1	47	1	4	2	M	M	C	545	
16	1	48	1	5	1	,	,	C	386	
16	1	49	1	5	1	,	,	C	323	
16	1	50	1	3	3	C	C	C	354	
16	2	1	1	1	6	Z	Z	C	346	
16	2	2	1	4	2	M	M	C	398	
16	2	3	1	3	3	C	C	C	450	
16	2	4	1	5	1	,	,	C	366	
16	2	5	1	5	1	,	,	C	338	
16	2	6	1	3	3	C	C	C	450	
16	2	7	1	3	3	C	C	C	334	
16	2	8	1	2	4	X	X	C	274	
16	2	9	1	4	2	M	M	C	370	
16	2	10	1	4	2	C	M	I	338	
16	2	11	1	4	2	M	M	C	350	
16	2	12	1	6	5	.	.	C	434	
16	2	13	1	6	5	.	.	C	578	
16	2	14	1	4	2	M	M	C	418	
16	2	15	1	3	3	C	C	C	323	
16	2	16	1	1	6	Z	Z	C	414	
16	2	17	1	3	3	C	C	C	355	
16	2	18	1	4	2	M	M	C	290	
16	2	19	1	5	1	,	,	C	318	
16	2	20	1	6	5	.	.	C	387	
16	2	21	1	4	2	M	M	C	339	
16	2	22	1	3	3	C	C	C	418	
16	2	23	1	5	1	,	,	C	386	
16	2	24	1	2	4	X	X	C	386	
16	2	25	1	1	6	Z	Z	C	291	
16	2	26	1	2	4	X	X	C	274	
16	2	27	1	5	1	,	,	C	370	
16	2	28	1	1	6	Z	Z	C	483	
16	2	29	1	1	6	Z	Z	C	322	
16	2	30	1	2	4	X	X	C	430	
16	2	31	1	3	3	C	C	C	483	
16	2	32	1	1	6	M	Z	I	451	
16	2	33	1	4	2	C	M	I	494	
16	2	34	1	3	3	C	C	C	498	
16	2	35	1	5	1	,	,	C	387	
16	2	36	1	4	2	M	M	C	450	
16	2	37	1	3	3	C	C	C	483	
16	2	38	1	4	2	M	M	C	579	
16	2	39	1	2	4	X	X	C	386	
16	2	40	1	5	1	,	,	C	386	
16	2	41	1	4	2	M	M	C	387	
16	2	42	1	4	2	M	M	C	386	
16	2	43	1	3	3	C	C	C	354	
16	2	44	1	6	5	.	.	C	386	
16	2	45	1	5	1	,	,	C	302	
16	2	46	1	1	6	Z	Z	C	345	
16	2	47	1	1	6	Z	Z	C	370	
16	2	48	1	2	4	X	X	C	322	
16	2	49	1	6	5	.	.	C	354	
16	2	50	1	3	3	C	C	C	498	
16	3	1	1	4	2	C	M	I	571	
16	3	2	1	4	2	M	M	C	365	
16	3	3	1	3	3	C	C	C	435	
16	3	4	1	3	3	C	C	C	370	
16	3	5	1	3	3	C	C	C	382	
16	3	6	1	3	3	C	C	C	274	
16	3	7	1	3	3	C	C	C	354	
16	3	8	1	3	3	C	C	C	274	
16	3	9	1	1	6	Z	Z	C	350	
16	3	10	1	6	5	.	.	C	403	
16	3	11	1	6	5	.	.	C	387	
16	3	12	1	5	1	,	,	C	371	
16	3	13	1	6	5	.	.	C	355	
16	3	14	1	5	1	,	,	C	371	
16	3	15	1	6	5	.	.	C	291	
16	3	16	1	1	6	Z	Z	C	450	
16	3	17	1	6	5	.	.	C	323	
16	3	18	1	5	1	,	,	C	355	
16	3	19	1	3	3	C	C	C	626	
16	3	20	1	3	3	C	C	C	355	
16	3	21	1	6	5	.	.	C	355	
16	3	22	1	1	6	Z	Z	C	339	
16	3	23	1	2	4	X	X	C	355	
16	3	24	1	5	1	,	,	C	439	
16	3	25	1	4	2	M	M	C	403	
16	3	26	1	4	2	M	M	C	355	
16	3	27	1	6	5	.	.	C	339	
16	3	28	1	6	5	.	.	C	339	
16	3	29	1	5	1	.	,	I	307	
16	3	30	1	2	4	X	X	C	430	
16	3	31	1	3	3	C	C	C	515	
16	3	32	1	6	5	.	.	C	354	
16	3	33	1	6	5	.	.	C	341	
16	3	34	1	3	3	C	C	C	387	
16	3	35	1	6	5	.	.	C	355	
16	3	36	1	5	1	,	,	C	419	
16	3	37	1	5	1	,	,	C	339	
16	3	38	1	4	2	M	M	C	386	
16	3	39	1	1	6	Z	Z	C	386	
16	3	40	1	6	5	.	.	C	467	
16	3	41	1	5	1	,	,	C	483	
16	3	42	1	6	5	.	.	C	355	
16	3	43	1	6	5	.	.	C	306	
16	3	44	1	1	6	M	Z	I	359	
16	3	45	1	6	5	.	.	C	382	
16	3	46	1	1	6	Z	Z	C	386	
16	3	47	1	2	4	X	X	C	354	
16	3	48	1	6	5	.	.	C	402	
16	3	49	1	4	2	C	M	I	530	
16	3	50	1	1	6	Z	Z	C	318	
16	4	1	1	2	4	X	X	C	367	
16	4	2	1	5	1	,	,	C	546	
16	4	3	1	2	4	X	X	C	462	
16	4	4	1	3	3	C	C	C	354	
16	4	5	1	6	5	.	.	C	382	
16	4	6	1	3	3	C	C	C	482	
16	4	7	1	2	4	X	X	C	334	
16	4	8	1	5	1	,	,	C	467	
16	4	9	1	6	5	.	.	C	387	
16	4	10	1	1	6	Z	Z	C	318	
16	4	11	1	4	2	M	M	C	563	
16	4	12	1	2	4	X	X	C	323	
16	4	13	1	6	5	.	.	C	339	
16	4	14	1	3	3	C	C	C	466	
16	4	15	1	2	4	X	X	C	334	
16	4	16	1	2	4	X	X	C	323	
16	4	17	1	4	2	M	M	C	419	
16	4	18	1	5	1	,	,	C	435	
16	4	19	1	5	1	,	,	C	355	
16	4	20	1	1	6	Z	Z	C	355	
16	4	21	1	2	4	X	X	C	307	
16	4	22	1	1	6	Z	Z	C	386	
16	4	23	1	2	4	X	X	C	371	
16	4	24	1	5	1	,	,	C	419	
16	4	25	1	5	1	,	,	C	355	
16	4	26	1	2	4	X	X	C	354	
16	4	27	1	3	3	C	C	C	526	
16	4	28	1	6	5	.	.	C	337	
16	4	29	1	5	1	,	,	C	355	
16	4	30	1	5	1	,	,	C	355	
16	4	31	1	6	5	.	.	C	435	
