#TrainType3  -  Started: 5/25/2007 1:43:31 PM	
#SubID	Block	Trial	Condition	Digit	Picture	Response	Correct_Response	Accuracy	RT	
22	1	1	1	1	6	Z	Z	C	8141	
22	1	2	1	6	4	.	.	C	2098	
22	1	3	1	4	5	M	M	C	1394	
22	1	4	1	1	6	Z	Z	C	578	
22	1	5	1	5	2	,	,	C	1202	
22	1	6	1	6	4	.	.	C	674	
22	1	7	1	1	6	Z	Z	C	658	
22	1	8	1	1	6	Z	Z	C	546	
22	1	9	1	5	2	,	,	C	946	
22	1	10	1	2	3	X	X	C	838	
22	1	11	1	4	5	M	M	C	1058	
22	1	12	1	6	4	.	.	C	674	
22	1	13	1	1	6	Z	Z	C	498	
22	1	14	1	4	5	M	M	C	1154	
22	1	15	1	5	2	,	,	C	598	
22	1	16	1	4	5	M	M	C	1062	
22	1	17	1	3	1	C	C	C	594	
22	1	18	1	3	1	C	C	C	546	
22	1	19	1	6	4	.	.	C	578	
22	1	20	1	3	1	C	C	C	722	
22	1	21	1	1	6	Z	Z	C	406	
22	1	22	1	3	1	C	C	C	498	
22	1	23	1	3	1	C	C	C	498	
22	1	24	1	4	5	M	M	C	482	
22	1	25	1	1	6	Z	Z	C	486	
22	1	26	1	4	5	M	M	C	866	
22	1	27	1	2	3	X	X	C	594	
22	1	28	1	5	2	,	,	C	562	
22	1	29	1	1	6	Z	Z	C	418	
22	1	30	1	4	5	M	M	C	850	
22	1	31	1	3	1	C	C	C	662	
22	1	32	1	3	1	C	C	C	466	
22	1	33	1	2	3	X	X	C	434	
22	1	34	1	4	5	M	M	C	594	
22	1	35	1	1	6	Z	Z	C	482	
22	1	36	1	4	5	M	M	C	722	
22	1	37	1	5	2	,	,	C	594	
22	1	38	1	2	3	X	X	C	482	
22	1	39	1	3	1	C	C	C	466	
22	1	40	1	1	6	Z	Z	C	402	
22	1	41	1	4	5	M	M	C	818	
22	1	42	1	1	6	Z	Z	C	399	
22	1	43	1	3	1	C	C	C	546	
22	1	44	1	3	1	C	C	C	434	
22	1	45	1	1	6	Z	Z	C	354	
22	1	46	1	1	6	Z	Z	C	338	
22	1	47	1	3	1	C	C	C	464	
22	1	48	1	2	3	X	X	C	418	
22	1	49	1	2	3	X	X	C	370	
22	1	50	1	4	5	C	M	I	402	
22	2	1	1	4	5	M	M	C	782	
22	2	2	1	2	3	X	X	C	482	
22	2	3	1	5	2	,	,	C	834	
22	2	4	1	4	5	M	M	C	718	
22	2	5	1	6	4	.	.	C	514	
22	2	6	1	3	1	C	C	C	706	
22	2	7	1	5	2	,	,	C	754	
22	2	8	1	3	1	C	C	C	690	
22	2	9	1	5	2	,	,	C	610	
22	2	10	1	5	2	,	,	C	1026	
22	2	11	1	6	4	.	.	C	610	
22	2	12	1	1	6	Z	Z	C	434	
22	2	13	1	1	6	Z	Z	C	406	
22	2	14	1	5	2	,	,	C	726	
22	2	15	1	1	6	Z	Z	C	450	
22	2	16	1	5	2	,	,	C	530	
22	2	17	1	3	1	C	C	C	736	
22	2	18	1	1	6	Z	Z	C	434	
22	2	19	1	6	4	.	.	C	498	
22	2	20	1	3	1	C	C	C	546	
22	2	21	1	2	3	X	X	C	594	
22	2	22	1	5	2	,	,	C	742	
22	2	23	1	4	5	M	M	C	498	
22	2	24	1	5	2	,	,	C	530	
22	2	25	1	3	1	C	C	C	514	
22	2	26	1	2	3	X	X	C	530	
22	2	27	1	5	2	,	,	C	610	
22	2	28	1	3	1	C	C	C	482	
22	2	29	1	1	6	Z	Z	C	414	
22	2	30	1	2	3	X	X	C	502	
22	2	31	1	1	6	Z	Z	C	466	
22	2	32	1	6	4	.	.	C	706	
22	2	33	1	2	3	X	X	C	830	
22	2	34	1	5	2	,	,	C	658	
22	2	35	1	2	3	X	X	C	386	
22	2	36	1	4	5	,	M	I	658	
22	2	37	1	1	6	Z	Z	C	826	
22	2	38	1	1	6	Z	Z	C	418	
22	2	39	1	3	1	C	C	C	514	
22	2	40	1	1	6	Z	Z	C	450	
22	2	41	1	2	3	X	X	C	386	
22	2	42	1	3	1	C	C	C	754	
22	2	43	1	6	4	.	.	C	738	
22	2	44	1	6	4	.	.	C	482	
22	2	45	1	6	4	.	.	C	626	
22	2	46	1	4	5	M	M	C	946	
22	2	47	1	3	1	C	C	C	502	
22	2	48	1	5	2	,	,	C	662	
22	2	49	1	4	5	M	M	C	610	
22	2	50	1	4	5	M	M	C	974	
22	3	1	1	3	1	C	C	C	698	
22	3	2	1	3	1	C	C	C	450	
22	3	3	1	2	3	X	X	C	422	
22	3	4	1	1	6	Z	Z	C	322	
22	3	5	1	5	2	,	,	C	802	
22	3	6	1	2	3	X	X	C	482	
22	3	7	1	5	2	,	,	C	578	
22	3	8	1	1	6	Z	Z	C	482	
22	3	9	1	5	2	,	,	C	722	
22	3	10	1	1	6	Z	Z	C	466	
22	3	11	1	3	1	C	C	C	642	
22	3	12	1	1	6	Z	Z	C	530	
22	3	13	1	5	2	,	,	C	498	
22	3	14	1	4	5	M	M	C	1254	
22	3	15	1	1	6	Z	Z	C	466	
22	3	16	1	1	6	Z	Z	C	386	
22	3	17	1	1	6	Z	Z	C	370	
22	3	18	1	1	6	Z	Z	C	370	
