#TrainType3  -  Started: 5/23/2007 3:32:52 PM	
#SubID	Block	Trial	Condition	Digit	Picture	Response	Correct_Response	Accuracy	RT	
3	1	1	3	2	1	X	X	C	1162	
3	1	2	3	2	1	X	X	C	529	
3	1	3	3	6	2	.	.	C	866	
3	1	4	3	5	4	,	,	C	882	
3	1	5	3	3	3	C	C	C	1041	
3	1	6	3	3	3	C	C	C	498	
3	1	7	3	2	1	X	X	C	1266	
3	1	8	3	1	5	Z	Z	C	1314	
3	1	9	3	5	4	,	,	C	1010	
3	1	10	3	1	5	Z	Z	C	882	
3	1	11	3	3	3	C	C	C	930	
3	1	12	3	3	3	C	C	C	546	
3	1	13	3	4	6	,	M	I	1009	
3	1	14	3	2	1	X	X	C	978	
3	1	15	3	2	1	X	X	C	642	
3	1	16	3	4	6	M	M	C	1074	
3	1	17	3	6	2	.	.	C	753	
3	1	18	3	5	4	,	,	C	737	
3	1	19	3	2	1	X	X	C	962	
3	1	20	3	6	2	.	.	C	1042	
3	1	21	3	2	1	X	X	C	1106	
3	1	22	3	2	1	X	X	C	434	
3	1	23	3	3	3	C	C	C	738	
3	1	24	3	2	1	X	X	C	626	
3	1	25	3	6	2	.	.	C	642	
3	1	26	3	3	3	X	C	I	866	
3	1	27	3	3	3	X	C	I	594	
3	1	28	3	6	2	.	.	C	866	
3	1	29	3	3	3	C	C	C	882	
3	1	30	3	3	3	C	C	C	642	
3	1	31	3	6	2	.	.	C	834	
3	1	32	3	1	5	Z	Z	C	1137	
3	1	33	3	6	2	.	.	C	946	
3	1	34	3	5	4	,	,	C	674	
3	1	35	3	2	1	X	X	C	866	
3	1	36	3	5	4	,	,	C	914	
3	1	37	3	2	1	X	X	C	722	
3	1	38	3	2	1	X	X	C	530	
3	1	39	3	6	2	.	.	C	770	
3	1	40	3	2	1	X	X	C	1330	
3	1	41	3	6	2	.	.	C	785	
3	1	42	3	3	3	C	C	C	722	
3	1	43	3	5	4	,	,	C	658	
3	1	44	3	6	2	.	.	C	946	
3	1	45	3	1	5	Z	Z	C	674	
3	1	46	3	1	5	Z	Z	C	658	
3	1	47	3	6	2	.	.	C	770	
3	1	48	3	3	3	C	C	C	754	
3	1	49	3	5	4	,	,	C	673	
3	1	50	3	2	1	X	X	C	818	
3	2	1	3	2	1	X	X	C	762	
3	2	2	3	5	4	,	,	C	754	
3	2	3	3	2	1	X	X	C	578	
3	2	4	3	3	3	C	C	C	770	
3	2	5	3	4	6	M	M	C	898	
3	2	6	3	6	2	.	.	C	722	
3	2	7	3	2	1	X	X	C	690	
3	2	8	3	2	1	X	X	C	514	
3	2	9	3	1	5	Z	Z	C	594	
3	2	10	3	4	6	M	M	C	930	
3	2	11	3	3	3	.	C	I	577	
3	2	12	3	6	2	.	.	C	738	
3	2	13	3	2	1	X	X	C	626	
3	2	14	3	6	2	.	.	C	450	
3	2	15	3	2	1	X	X	C	578	
3	2	16	3	4	6	M	M	C	866	
3	2	17	3	3	3	C	C	C	770	
3	2	18	3	4	6	M	M	C	738	
3	2	19	3	1	5	Z	Z	C	737	
3	2	20	3	1	5	Z	Z	C	530	
3	2	21	3	6	2	.	.	C	690	
3	2	22	3	2	1	X	X	C	929	
3	2	23	3	1	5	Z	Z	C	642	
3	2	24	3	4	6	M	M	C	961	
3	2	25	3	2	1	X	X	C	994	
3	2	26	3	1	5	Z	Z	C	578	
3	2	27	3	3	3	C	C	C	1426	
3	2	28	3	5	4	,	,	C	946	
3	2	29	3	4	6	M	M	C	1282	
3	2	30	3	3	3	C	C	C	754	
3	2	31	3	3	3	C	C	C	562	
3	2	32	3	5	4	,	,	C	930	
3	2	33	3	3	3	C	C	C	626	
3	2	34	3	1	5	Z	Z	C	706	
3	2	35	3	1	5	Z	Z	C	562	
3	2	36	3	4	6	M	M	C	881	
3	2	37	3	4	6	M	M	C	818	
3	2	38	3	3	3	C	C	C	866	
3	2	39	3	4	6	,	M	I	834	
3	2	40	3	5	4	,	,	C	817	
3	2	41	3	4	6	M	M	C	914	
3	2	42	3	6	2	.	.	C	1186	
3	2	43	3	3	3	C	C	C	642	
3	2	44	3	4	6	M	M	C	946	
3	2	45	3	3	3	C	C	C	674	
3	2	46	3	3	3	C	C	C	514	
3	2	47	3	6	2	.	.	C	626	
3	2	48	3	2	1	X	X	C	1314	
3	2	49	3	4	6	M	M	C	1026	
3	2	50	3	4	6	M	M	C	898	
3	3	1	3	3	3	C	C	C	698	
3	3	2	3	4	6	M	M	C	914	
3	3	3	3	2	1	X	X	C	978	
3	3	4	3	6	2	.	.	C	546	
3	3	5	3	3	3	C	C	C	898	
3	3	6	3	4	6	M	M	C	786	
3	3	7	3	3	3	C	C	C	865	
3	3	8	3	1	5	Z	Z	C	626	
3	3	9	3	1	5	Z	Z	C	386	
3	3	10	3	5	4	,	,	C	674	
3	3	11	3	6	2	.	.	C	578	
3	3	12	3	2	1	X	X	C	1026	
3	3	13	3	2	1	X	X	C	578	
3	3	14	3	4	6	M	M	C	642	
