26	4	37	2	2	5	999	999	1	530
26	4	38	2	1	2	999	999	1	556
26	4	39	2	4	4	999	999	1	498
26	4	40	2	2	5	999	999	1	498
26	4	41	2	5	3	999999999	999999999	1	530
26	4	42	2	2	5	999	999	1	514
26	4	43	2	4	4	999	999	1	530
26	4	44	2	6	6	999	999	1	530
26	4	45	2	6	6	999	999	1	530
26	4	46	2	5	3	999999999	999999999	1	530
26	4	47	2	3	1	1	1	1	738
26	4	48	2	4	4	999	999	1	524
26	4	49	2	3	1	1	1	1	514
26	4	50	2	2	5	999	999	1	482
26	5	1	2	3	1	1	1	1	587
26	5	2	2	6	6	999	999	1	556
26	5	3	2	5	3	999999999	999999999	1	386
26	5	4	2	2	5	999	999	1	450
26	5	5	2	5	3	999999999	999999999	1	498
26	5	6	2	2	5	999	999	1	514
26	5	7	2	1	2	999	999	1	386
26	5	8	2	1	2	999	999	1	402
26	5	9	2	1	2	999	999	1	402
26	5	10	2	5	3	999999999	999999999	1	546
26	5	11	2	6	6	999	999	1	482
26	5	12	2	1	2	999	999	1	450
26	5	13	2	5	3	999999999	999999999	1	450
26	5	14	2	2	5	999	999	1	594
26	5	15	2	6	6	999	999	1	514
26	5	16	2	6	6	999	999	1	498
26	5	17	2	5	3	999999999	999999999	1	418
26	5	18	2	2	5	999	999	1	460
26	5	19	2	1	2	999	999	1	418
26	5	20	2	2	5	999	999	1	418
26	5	21	2	1	2	999	999	1	424
26	5	22	2	5	3	999999999	999999999	1	546
26	5	23	2	3	1	1	1	1	514
26	5	24	2	3	1	1	1	1	514
26	5	25	2	3	1	1	1	1	386
26	5	26	2	2	5	999	999	1	470
26	5	27	2	6	6	999	999	1	562
26	5	28	2	3	1	1	1	1	578
26	5	29	2	5	3	999999999	999999999	1	514
26	5	30	2	6	6	999	999	1	562
26	5	31	2	1	2	999	999	1	466
26	5	32	2	6	6	999	999	1	498
26	5	33	2	1	2	999	999	1	498
26	5	34	2	2	5	999	999	1	386
26	5	35	2	6	6	999	999	1	476
26	5	36	2	5	3	999999999	999999999	1	674
26	5	37	2	1	2	999	999	1	434
26	5	38	2	2	5	999	999	1	434
26	5	39	2	5	3	999999999	999999999	1	418
26	5	40	2	2	5	999	999	1	578
26	5	41	2	2	5	999	999	1	466
26	5	42	2	3	1	1	1	1	460
26	5	43	2	4	4	999	999	1	658
26	5	44	2	4	4	999	999	1	466
26	5	45	2	2	5	999	999	1	514
26	5	46	2	5	3	999999999	999999999	1	418
26	5	47	2	4	4	999	999	1	466
26	5	48	2	4	4	999	999	1	434
26	5	49	2	6	6	999	999	1	610
26	5	50	2	3	1	1	1	1	620
26	6	1	2	4	4	999	999	1	746
26	6	2	2	6	6	999	999	1	508
26	6	3	2	4	4	999	999	1	434
26	6	4	2	2	5	999	999	1	562
26	6	5	2	2	5	999	999	1	461
26	6	6	2	1	2	999	999	1	472
26	6	7	2	2	5	999	999	1	412
26	6	8	2	5	3	999999999	999999999	1	450
26	6	9	2	5	3	999999999	999999999	1	482
26	6	10	2	1	2	999	999	1	412
26	6	11	2	5	3	999999999	999999999	1	466
26	6	12	2	6	6	999	999	1	434
26	6	13	2	1	2	999	999	1	402
26	6	14	2	2	5	999	999	1	440
26	6	15	2	2	5	999	999	1	434
26	6	16	2	5	3	999999999	999999999	1	530
26	6	17	2	2	5	999	999	1	466
26	6	18	2	6	6	999	999	1	450
26	6	19	2	4	4	999	999	1	546
26	6	20	2	4	4	999	999	1	546
26	6	21	2	3	1	1	1	1	466
26	6	22	2	5	3	999999999	999999999	1	616
26	6	23	2	5	3	999999999	999999999	1	498
26	6	24	2	6	6	999	999	1	530
26	6	25	2	2	5	999	999	1	466
26	6	26	2	5	3	999999999	999999999	1	530
26	6	27	2	6	6	999	999	1	562
26	6	28	2	6	6	999	999	1	402
26	6	29	2	1	2	999	999	1	434
26	6	30	2	1	2	999	999	1	344
26	6	31	2	3	1	999999999	1	0	434
26	6	32	2	6	6	999	999	1	546
26	6	33	2	6	6	999	999	1	450
26	6	34	2	3	1	1	1	1	546
26	6	35	2	4	4	999	999	1	562
26	6	36	2	4	4	999	999	1	466
26	6	37	2	6	6	999	999	1	530
26	6	38	2	5	3	999999999	999999999	1	450
26	6	39	2	1	2	999	999	1	498
26	6	40	2	5	3	999999999	999999999	1	434
26	6	41	2	3	1	1	1	1	530
26	6	42	2	1	2	999	999	1	434
26	6	43	2	5	3	1	999999999	0	589
26	6	44	2	2	5	999	999	1	674
26	6	45	2	3	1	1	1	1	524
26	6	46	2	5	3	999999999	999999999	1	386
26	6	47	2	1	2	999	999	1	482
26	6	48	2	1	2	999	999	1	547
26	6	49	2	1	2	999	999	1	402
26	6	50	2	2	5	999	999	1	451
26	7	1	2	5	3	999999999	999999999	1	536
26	7	2	2	2	5	999	999	1	434
26	7	3	2	5	3	999999999	999999999	1	482
26	7	4	2	3	1	1	1	1	466
26	7	5	2	5	3	999999999	999999999	1	450
26	7	6	2	4	4	999	999	1	556
26	7	7	2	5	3	999999999	999999999	1	578
26	7	8	2	2	5	999	999	1	530
26	7	9	2	2	5	999	999	1	386
26	7	10	2	2	5	999	999	1	402
26	7	11	2	6	6	999	999	1	482
26	7	12	2	4	4	1	999	0	556
26	7	13	2	4	4	999	999	1	594
26	7	14	2	1	2	999	999	1	520
26	7	15	2	2	5	999	999	1	466
26	7	16	2	3	1	1	1	1	498
26	7	17	2	3	1	1	1	1	514
26	7	18	2	3	1	1	1	1	402
26	7	19	2	1	2	999	999	1	508
26	7	20	2	1	2	999	999	1	370
26	7	21	2	5	3	999999999	999999999	1	514
26	7	22	2	4	4	999	999	1	482
26	7	23	2	1	2	999	999	1	482
26	7	24	2	6	6	999	999	1	466
26	7	25	2	1	2	999	999	1	418
26	7	26	2	5	3	999999999	999999999	1	546
26	7	27	2	3	1	1	1	1	706
26	7	28	2	6	6	999	999	1	512
26	7	29	2	2	5	999	999	1	562
26	7	30	2	2	5	999	999	1	434
26	7	31	2	2	5	999	999	1	418
26	7	32	2	2	5	999	999	1	482
26	7	33	2	1	2	999	999	1	429
26	7	34	2	6	6	999	999	1	594
26	7	35	2	3	1	1	1	1	482
26	7	36	2	3	1	1	1	1	402
26	7	37	2	1	2	999	999	1	450
26	7	38	2	3	1	1	1	1	642
26	7	39	2	4	4	999	999	1	466
26	7	40	2	2	5	999	999	1	450
26	7	41	2	4	4	999	999	1	498
26	7	42	2	4	4	999	999	1	482
26	7	43	2	1	2	999	999	1	482
26	7	44	2	1	2	999	999	1	467
26	7	45	2	1	2	999	999	1	488
26	7	46	2	3	1	1	1	1	546
26	7	47	2	3	1	1	1	1	466
26	7	48	2	3	1	1	1	1	483
26	7	49	2	3	1	1	1	1	396
26	7	50	2	4	4	999	999	1	434
26	8	1	2	2	5	999	999	1	548
26	8	2	2	2	5	999	999	1	328
26	8	3	2	1	2	999	999	1	376
26	8	4	2	2	5	999	999	1	418
26	8	5	2	1	2	999	999	1	312
26	8	6	2	3	1	1	1	1	466
26	8	7	2	2	5	999	999	1	434
26	8	8	2	2	5	999	999	1	434
26	8	9	2	5	3	999999999	999999999	1	392
26	8	10	2	2	5	1	999	0	370
26	8	11	2	5	3	999999999	999999999	1	444
26	8	12	2	4	4	999	999	1	520
26	8	13	2	2	5	999	999	1	338
26	8	14	2	4	4	999	999	1	610
26	8	15	2	6	6	999	999	1	466
26	8	16	2	2	5	999	999	1	498
26	8	17	2	6	6	999	999	1	514
26	8	18	2	5	3	999999999	999999999	1	498
26	8	19	2	4	4	999	999	1	620
26	8	20	2	1	2	999	999	1	498
26	8	21	2	4	4	999	999	1	530
26	8	22	2	5	3	999999999	999999999	1	418
26	8	23	2	3	1	1	1	1	482
26	8	24	2	6	6	999	999	1	428
26	8	25	2	5	3	999999999	999999999	1	540
26	8	26	2	3	1	1	1	1	558
26	8	27	2	6	6	999	999	1	418
26	8	28	2	2	5	999	999	1	418
26	8	29	2	1	2	999	999	1	482
26	8	30	2	6	6	999	999	1	594
26	8	31	2	2	5	999	999	1	460
26	8	32	2	1	2	999	999	1	482
26	8	33	2	3	1	1	1	1	562
26	8	34	2	3	1	1	1	1	514
26	8	35	2	2	5	999	999	1	482
26	8	36	2	2	5	999	999	1	530
26	8	37	2	4	4	999	999	1	562
26	8	38	2	6	6	999	999	1	546
26	8	39	2	3	1	1	1	1	610
26	8	40	2	3	1	1	1	1	514
26	8	41	2	2	5	999	999	1	514
26	8	42	2	3	1	1	1	1	514
26	8	43	2	4	4	999	999	1	578
26	8	44	2	3	1	1	1	1	530
26	8	45	2	6	6	999	999	1	578
26	8	46	2	5	3	999999999	999999999	1	482
26	8	47	2	5	3	999999999	999999999	1	552
26	8	48	2	1	2	999	999	1	546
26	8	49	2	1	2	999	999	1	498
26	8	50	2	4	4	999	999	1	578
26	9	1	2	2	5	999	999	1	442
26	9	2	2	3	1	1	1	1	428
26	9	3	2	2	5	999	999	1	434
26	9	4	2	6	6	999	999	1	514
26	9	5	2	2	5	999	999	1	514
26	9	6	2	5	3	999999999	999999999	1	498
26	9	7	2	6	6	999	999	1	482
26	9	8	2	5	3	999999999	999999999	1	466
26	9	9	2	6	6	999	999	1	450
26	9	10	2	3	1	1	1	1	556
26	9	11	2	1	2	999	999	1	466
26	9	12	2	3	1	1	1	1	530
26	9	13	2	2	5	999	999	1	344
26	9	14	2	3	1	1	1	1	508
26	9	15	2	6	6	999	999	1	482
26	9	16	2	2	5	999	999	1	498
26	9	17	2	6	6	999	999	1	466
26	9	18	2	5	3	999999999	999999999	1	498
26	9	19	2	4	4	1	999	0	434
26	9	20	2	6	6	999	999	1	434
26	9	21	2	2	5	999	999	1	444
26	9	22	2	1	2	999	999	1	460
26	9	23	2	4	4	999	999	1	498
26	9	24	2	5	3	999999999	999999999	1	418
26	9	25	2	4	4	999	999	1	546
26	9	26	2	6	6	999	999	1	658
26	9	27	2	5	3	999999999	999999999	1	386
26	9	28	2	1	2	999	999	1	418
26	9	29	2	5	3	999999999	999999999	1	658
26	9	30	2	2	5	999	999	1	562
26	9	31	2	4	4	999	999	1	524
26	9	32	2	5	3	999999999	999999999	1	514
26	9	33	2	5	3	999999999	999999999	1	434
26	9	34	2	2	5	999	999	1	658
26	9	35	2	3	1	1	1	1	482
26	9	36	2	3	1	1	1	1	626
26	9	37	2	2	5	999	999	1	530
26	9	38	2	6	6	999	999	1	578
26	9	39	2	2	5	999	999	1	546
26	9	40	2	2	5	999	999	1	412
26	9	41	2	1	2	999	999	1	434
26	9	42	2	4	4	999	999	1	578
26	9	43	2	4	4	999	999	1	402
26	9	44	2	4	4	999	999	1	402
26	9	45	2	5	3	999999999	999999999	1	444
26	9	46	2	3	1	1	1	1	482
26	9	47	2	4	4	999	999	1	434
26	9	48	2	2	5	999	999	1	524
26	9	49	2	6	6	999	999	1	476
26	9	50	2	1	2	999	999	1	476
26	10	1	2	2	5	999	999	1	426
26	10	2	2	1	2	999	999	1	402
26	10	3	2	1	2	999	999	1	392
26	10	4	2	1	2	999	999	1	328
26	10	5	2	2	5	999	999	1	386
26	10	6	2	1	2	999	999	1	402
26	10	7	2	4	4	999	999	1	514
26	10	8	2	4	4	999	999	1	402
26	10	9	2	4	4	999	999	1	466
26	10	10	2	3	1	1	1	1	642
26	10	11	2	3	1	1	1	1	402
26	10	12	2	4	4	999	999	1	514
26	10	13	2	1	2	999	999	1	414
26	10	14	2	3	1	999	1	0	386
26	10	15	2	3	1	1	1	1	396
26	10	16	2	3	1	1	1	1	402
26	10	17	2	3	1	1	1	1	360
26	10	18	2	5	3	999999999	999999999	1	562
26	10	19	2	1	2	999	999	1	344
26	10	20	2	2	5	999	999	1	364
26	10	21	2	2	5	999	999	1	370
26	10	22	2	5	3	999999999	999999999	1	482
26	10	23	2	2	5	999	999	1	386
26	10	24	2	1	2	999	999	1	376
26	10	25	2	5	3	999999999	999999999	1	434
26	10	26	2	6	6	999	999	1	450
26	10	27	2	1	2	999	999	1	434
26	10	28	2	6	6	999	999	1	450
26	10	29	2	6	6	999	999	1	498
26	10	30	2	1	2	999	999	1	482
26	10	31	2	3	1	1	1	1	482
26	10	32	2	5	3	999999999	999999999	1	562
26	10	33	2	6	6	999	999	1	434
26	10	34	2	5	3	999999999	999999999	1	495
26	10	35	2	3	1	1	1	1	530
26	10	36	2	1	2	999	999	1	344
26	10	37	2	6	6	999	999	1	448
26	10	38	2	4	4	999	999	1	498
26	10	39	2	4	4	999	999	1	412
26	10	40	2	4	4	999	999	1	360
26	10	41	2	5	3	999999999	999999999	1	412
26	10	42	2	6	6	999	999	1	370
26	10	43	2	2	5	999	999	1	492
26	10	44	2	5	3	999999999	999999999	1	402
26	10	45	2	1	2	999	999	1	386
26	10	46	2	3	1	1	1	1	498
26	10	47	2	5	3	999999999	999999999	1	396
26	10	48	2	2	5	999	999	1	370
26	10	49	2	3	1	1	1	1	386
26	10	50	2	3	1	1	1	1	370
26	11	1	2	2	3	999999999	999	0	1235
26	11	2	2	4	2	999	999	1	1793
26	11	3	2	4	2	999	999	1	642
26	11	4	2	4	2	999	999	1	396
26	11	5	2	3	5	1	1	1	1458
26	11	6	2	1	1	999	999	1	1243
26	11	7	2	3	5	999	1	0	545
26	11	8	2	1	1	999	999	1	1025
26	11	9	2	4	2	999	999	0	722
26	11	10	2	1	1	999	999	1	1009
26	11	11	2	2	3	999	999	1	898
26	11	12	2	4	2	999	999	1	940
26	11	13	2	5	4	999999999	999999999	1	865
26	11	14	2	5	4	999999999	999999999	1	657
26	11	15	2	2	3	999	999	1	961
26	11	16	2	1	1	999	999	1	1148
26	11	17	2	6	6	999	999	1	946
26	11	18	2	2	3	999	999	1	1660
26	11	19	2	3	5	1	1	1	834
26	11	20	2	1	1	999	999	1	866
26	11	21	2	2	3	999	999	1	673
26	11	22	2	5	4	999999999	999999999	1	833
26	11	23	2	6	6	999	999	1	497
26	11	24	2	1	1	999	999	1	673
26	11	25	2	2	3	999	999	1	439
26	11	26	2	3	5	1	1	1	386
26	11	27	2	1	1	999	999	1	616
26	11	28	2	5	4	999999999	999999999	1	882
26	11	29	2	2	3	999	999	1	722
26	11	30	2	4	2	999	999	1	834
26	11	31	2	4	2	999	999	1	475
26	11	32	2	5	4	999999999	999999999	1	609
26	11	33	2	1	1	999	999	1	689
26	11	34	2	2	3	999	999	1	705
26	11	35	2	3	5	1	1	1	402
26	11	36	2	2	3	999	999	1	1154
26	11	37	2	4	2	999	999	1	882
26	11	38	2	4	2	999	999	1	450
26	11	39	2	1	1	999	999	1	604
26	11	40	2	5	4	999999999	999999999	1	753
26	11	41	2	2	3	999	999	1	939
26	11	42	2	3	5	1	1	1	657
26	11	43	2	4	2	999	999	1	594
26	11	44	2	3	5	1	1	1	636
26	11	45	2	1	1	999	999	1	844
26	11	46	2	1	1	999	999	1	450
26	11	47	2	3	5	1	1	1	967
26	11	48	2	1	1	999	999	1	610
26	11	49	2	4	2	999	999	1	737
26	11	50	2	4	2	999	999	1	449
26	12	1	2	5	4	999999999	999999999	1	1016
26	12	2	2	2	3	999	999	1	641
26	12	3	2	3	5	1	1	1	401
26	12	4	2	3	5	1	1	1	593
26	12	5	2	1	1	999	999	1	673
26	12	6	2	1	1	999	999	1	434
26	12	7	2	6	6	999	999	1	658
26	12	8	2	1	1	999	999	1	530
26	12	9	2	3	5	1	1	1	716
26	12	10	2	4	2	999	999	1	706
26	12	11	2	5	4	999999999	999999999	1	491
26	12	12	2	3	5	1	1	1	881
26	12	13	2	2	3	999	999	1	619
26	12	14	2	4	2	999	999	1	577
26	12	15	2	2	3	1	999	0	498
26	12	16	2	5	4	999999999	999999999	1	754
26	12	17	2	4	2	999	999	1	658
26	12	18	2	6	6	999	999	1	530
26	12	19	2	3	5	1	1	1	587
26	12	20	2	3	5	1	1	1	459
26	12	21	2	6	6	999	999	1	571
26	12	22	2	5	4	999999999	999999999	1	689
26	12	23	2	4	2	999	999	1	674
26	12	24	2	1	1	999	999	1	610
26	12	25	2	3	5	1	1	1	578
26	12	26	2	3	5	1	1	1	386
26	12	27	2	5	4	999999999	999999999	1	578
26	12	28	2	4	2	999	999	1	610
26	12	29	2	2	3	999	999	1	497
26	12	30	2	6	6	999	999	1	465
26	12	31	2	6	6	999	999	1	478
26	12	32	2	4	2	999	999	1	513
26	12	33	2	4	2	999	999	1	434
26	12	34	2	2	3	999	999	1	546
26	12	35	2	6	6	999	999	1	482
26	12	36	2	2	3	999	999	1	562
26	12	37	2	3	5	1	1	1	514
26	12	38	2	1	1	999	999	1	466
26	12	39	2	2	3	999	999	1	561
26	12	40	2	6	6	999	999	1	577
26	12	41	2	1	1	999	999	1	705
26	12	42	2	4	2	999	999	1	556
26	12	43	2	6	6	999	999	1	546
26	12	44	2	5	4	999999999	999999999	1	562
26	12	45	2	2	3	999	999	1	524
26	12	46	2	4	2	999	999	1	722
26	12	47	2	2	3	999	999	1	482
26	12	48	2	4	2	999	999	1	763
26	12	49	2	2	3	999	999	1	481
26	12	50	2	3	5	1	1	1	545
26	13	1	2	3	5	1	1	1	659
26	13	2	2	4	2	999	999	1	529
26	13	3	2	3	5	1	1	1	481
26	13	4	2	5	4	999999999	999999999	1	561
26	13	5	2	4	2	999	999	1	497
26	13	6	2	1	1	999	999	1	658
26	13	7	2	3	5	1	1	1	466
26	13	8	2	6	6	999	999	1	456
26	13	9	2	1	1	999	999	1	514
26	13	10	2	1	1	999	999	1	402
26	13	11	2	1	1	999	999	1	380
26	13	12	2	1	1	999	999	1	363
26	13	13	2	5	4	999	999999999	0	507
26	13	14	2	2	3	999	999	1	529
26	13	15	2	6	6	999	999	1	722
26	13	16	2	6	6	999	999	1	466
26	13	17	2	2	3	999	999	1	498
26	13	18	2	2	3	999	999	1	482
26	13	19	2	6	6	999	999	1	690
26	13	20	2	4	2	999	999	1	558
26	13	21	2	2	3	1	999	0	737
26	13	22	2	3	5	1	1	1	540
26	13	23	2	1	1	999	999	1	987
26	13	24	2	3	5	1	1	1	609
26	13	25	2	6	6	999	999	1	625
26	13	26	2	3	5	1	1	1	706
26	13	27	2	2	3	999	999	1	833
26	13	28	2	5	4	999999999	999999999	1	562
26	13	29	2	1	1	999	999	1	481
26	13	30	2	6	6	999	999	1	481
26	13	31	2	4	2	999	999	1	609
26	13	32	2	2	3	999	999	1	465
26	13	33	2	4	2	999	999	1	594
26	13	34	2	5	4	999999999	999999999	1	604
26	13	35	2	2	3	999	999	1	514
26	13	36	2	2	3	999	999	1	546
26	13	37	2	1	1	999	999	1	530
26	13	38	2	6	6	999	999	1	786
26	13	39	2	2	3	999	999	1	465
26	13	40	2	3	5	1	1	1	673
26	13	41	2	4	2	999	999	1	567
26	13	42	2	3	5	1	1	1	578
26	13	43	2	6	6	999	999	1	418
26	13	44	2	1	1	999	999	1	562
26	13	45	2	5	4	999999999	999999999	1	482
26	13	46	2	2	3	999	999	1	466
26	13	47	2	1	1	999	999	1	546
26	13	48	2	4	2	999	999	1	699
26	13	49	2	5	4	999999999	999999999	1	577
26	13	50	2	1	1	999	999	1	465
26	14	1	2	6	6	999	999	1	722
26	14	2	2	1	1	999	999	1	513
26	14	3	2	4	2	999	999	1	529
26	14	4	2	5	4	999999999	999999999	1	459
26	14	5	2	6	6	999	999	1	636
26	14	6	2	3	5	999	1	0	434
26	14	7	2	3	5	1	1	1	450
26	14	8	2	3	5	1	1	1	328
26	14	9	2	6	6	999	999	1	494
26	14	10	2	1	1	999	999	1	609
26	14	11	2	6	6	999	999	1	529
26	14	12	2	1	1	999	999	1	657
26	14	13	2	5	4	999999999	999999999	1	497
26	14	14	2	6	6	999	999	1	466
26	14	15	2	5	4	999999999	999999999	1	514
26	14	16	2	4	2	999	999	1	546
26	14	17	2	1	1	999	999	1	514
26	14	18	2	5	4	999	999999999	0	811
26	14	19	2	1	1	999	999	1	497
26	14	20	2	4	2	999	999	1	545
26	14	21	2	3	5	1	1	1	417
26	14	22	2	3	5	1	1	1	327
26	14	23	2	5	4	999999999	999999999	1	481
26	14	24	2	3	5	1	1	1	577
26	14	25	2	2	3	999	999	1	476
26	14	26	2	4	2	999	999	1	594
26	14	27	2	1	1	999	999	1	498
26	14	28	2	5	4	999999999	999999999	1	593
26	14	29	2	1	1	999	999	1	481
