4	1	1	1	2	3	999	999	0	4634	
4	1	2	1	2	3	999	999	0	1009	
4	1	3	1	4	4	999	999	1	1872	
4	1	4	1	5	6	999	999	1	1746	
4	1	5	1	1	1	999	999	1	850	
4	1	6	1	6	5	999	999	1	1682	
4	1	7	1	4	4	999	999	1	978	
4	1	8	1	2	3	999	999	1	1504	
4	1	9	1	2	3	999	999	1	706	
4	1	10	1	5	6	999	999	1	1026	
4	1	11	1	3	2	1	1	1	866	
4	1	12	1	1	1	999	999	1	642	
4	1	13	1	1	1	999	999	1	593	
4	1	14	1	4	4	999	999	1	1042	
4	1	15	1	5	6	999	999	1	610	
4	1	16	1	4	4	999	999	1	978	
4	1	17	1	3	2	1	1	1	835	
4	1	18	1	5	6	999	999	0	1059	
4	1	19	1	5	6	999	999	1	754	
4	1	20	1	1	1	999	999	1	643	
4	1	21	1	2	3	999	999	1	771	
4	1	22	1	4	4	999	999	1	1011	
4	1	23	1	4	4	999	999	1	691	
4	1	24	1	1	1	999	999	1	624	
4	1	25	1	3	2	999	1	0	1186	
4	1	26	1	6	5	999	999	1	1058	
4	1	27	1	4	4	999	999	1	963	
4	1	28	1	2	3	999	999	1	755	
4	1	29	1	1	1	999	999	1	739	
4	1	30	1	3	2	1	1	1	643	
4	1	31	1	3	2	1	1	1	640	
4	1	32	1	1	1	999	999	1	659	
4	1	33	1	6	5	999	999	1	611	
4	1	34	1	4	4	999	999	1	691	
4	1	35	1	1	1	999	999	1	611	
4	1	36	1	1	1	999	999	1	594	
4	1	37	1	1	1	999	999	1	546	
4	1	38	1	2	3	999	999	1	562	
4	1	39	1	2	3	999	999	1	432	
4	1	40	1	4	4	999	999	1	562	
4	1	41	1	5	6	999	999	1	418	
4	1	42	1	6	5	999	999	1	592	
4	1	43	1	3	2	1	1	1	562	
4	1	44	1	5	6	999	999	0	578	
4	1	45	1	1	1	999	999	1	626	
4	1	46	1	4	4	999	999	1	1522	
4	1	47	1	5	6	999	999	1	562	
4	1	48	1	3	2	1	1	1	658	
4	1	49	1	6	5	999	999	1	674	
4	1	50	1	6	5	999	999	1	610	
4	2	1	1	6	5	999	999	1	712	
4	2	2	1	6	5	999	999	1	578	
4	2	3	1	2	3	999	999	1	643	
4	2	4	1	6	5	999	999	1	496	
4	2	5	1	3	2	1	1	1	704	
4	2	6	1	5	6	999	999	1	803	
4	2	7	1	6	5	999	999	1	563	
4	2	8	1	2	3	999	999	1	546	
4	2	9	1	4	4	999	999	1	786	
4	2	10	1	5	6	999	999	1	496	
4	2	11	1	2	3	999	999	1	594	
4	2	12	1	5	6	999	999	1	752	
4	2	13	1	5	6	999	999	1	578	
4	2	14	1	5	6	999	999	1	546	
4	2	15	1	5	6	999	999	1	562	
4	2	16	1	6	5	999	999	1	643	
4	2	17	1	1	1	999	999	1	611	
4	2	18	1	4	4	999	999	1	1154	
4	2	19	1	5	6	999	999	1	546	
4	2	20	1	6	5	999	999	1	704	
4	2	21	1	5	6	999	999	1	642	
4	2	22	1	2	3	999	999	1	530	
4	2	23	1	6	5	999	999	1	610	
4	2	24	1	2	3	999	999	1	610	
4	2	25	1	1	1	999	999	1	626	
4	2	26	1	3	2	1	1	1	642	
4	2	27	1	4	4	999	999	1	690	
4	2	28	1	6	5	999	999	1	578	
4	2	29	1	2	3	999	999	1	626	
4	2	30	1	6	5	999	999	1	610	
4	2	31	1	6	5	999	999	1	562	
4	2	32	1	4	4	999	999	1	893	
4	2	33	1	3	2	1	1	1	643	
4	2	34	1	5	6	999	999	1	834	
4	2	35	1	4	4	999	999	1	498	
4	2	36	1	4	4	999	999	1	402	
4	2	37	1	4	4	999	999	1	530	
4	2	38	1	4	4	999	999	1	530	
4	2	39	1	6	5	999	999	1	592	
4	2	40	1	6	5	999	999	1	563	
4	2	41	1	1	1	999	999	1	755	
4	2	42	1	3	2	1	1	1	563	
4	2	43	1	2	3	999	999	1	435	
4	2	44	1	6	5	999	999	1	565	
4	2	45	1	4	4	999	999	1	1315	
4	2	46	1	4	4	999	999	1	563	
4	2	47	1	4	4	999	999	1	547	
4	2	48	1	4	4	999	999	1	544	
4	2	49	1	3	2	1	1	1	755	
4	2	50	1	5	6	999	999	1	803	
4	3	1	1	2	3	999	999	1	552	
4	3	2	1	5	6	999	999	1	786	
4	3	3	1	6	5	999	999	1	432	
4	3	4	1	1	1	999	999	1	483	
4	3	5	1	4	4	999	999	1	674	
4	3	6	1	6	5	999	999	1	581	
4	3	7	1	5	6	999	999	1	754	
4	3	8	1	4	4	999	999	1	594	
4	3	9	1	5	6	999	999	1	576	
4	3	10	1	2	3	999	999	1	579	
4	3	11	1	6	5	999	999	1	560	
4	3	12	1	6	5	999	999	1	499	
4	3	13	1	3	2	1	1	1	563	
4	3	14	1	1	1	999	999	1	576	
4	3	15	1	4	4	999	999	0	611	
4	3	16	1	1	1	999	999	1	627	
4	3	17	1	4	4	999	999	1	707	
4	3	18	1	2	3	999	999	1	595	
4	3	19	1	5	6	999	999	1	611	
4	3	20	1	5	6	999	999	1	499	
4	3	21	1	4	4	999	999	1	690	
4	3	22	1	1	1	999	999	1	547	
4	3	23	1	6	5	999	999	1	547	
4	3	24	1	1	1	999	999	1	514	
4	3	25	1	6	5	999	999	1	563	
4	3	26	1	3	2	1	1	1	611	
4	3	27	1	3	2	1	1	1	595	
4	3	28	1	3	2	1	1	1	579	
4	3	29	1	2	3	999	999	1	626	
4	3	30	1	4	4	999	999	1	738	
4	3	31	1	3	2	1	1	1	547	
4	3	32	1	3	2	1	1	1	675	
4	3	33	1	3	2	1	1	1	499	
4	3	34	1	4	4	999	999	1	578	
4	3	35	1	4	4	999	999	1	418	
4	3	36	1	2	3	999	999	1	706	
4	3	37	1	6	5	999	999	1	690	
4	3	38	1	3	2	1	1	1	562	
4	3	39	1	3	2	1	1	1	528	
4	3	40	1	6	5	999	999	1	578	
4	3	41	1	1	1	999	999	1	610	
4	3	42	1	2	3	999	999	1	834	
4	3	43	1	3	2	1	1	1	562	
4	3	44	1	4	4	999	999	1	354	
4	3	45	1	2	3	999	999	1	546	
4	3	46	1	6	5	999	999	1	514	
4	3	47	1	3	2	1	1	1	594	
4	3	48	1	3	2	1	1	1	531	
4	3	49	1	5	6	999	999	1	834	
4	3	50	1	6	5	999	999	1	581	
4	4	1	1	5	6	999	999	1	939	
4	4	2	1	1	1	999	999	1	501	
4	4	3	1	5	6	999	999	1	677	
4	4	4	1	2	3	999	999	1	544	
4	4	5	1	3	2	1	1	1	578	
4	4	6	1	5	6	999	999	1	706	
4	4	7	1	1	1	999	999	1	563	
4	4	8	1	1	1	999	999	1	626	
4	4	9	1	6	5	999	999	1	530	
4	4	10	1	3	2	1	1	1	642	
4	4	11	1	5	6	999	999	1	498	
4	4	12	1	4	4	999	999	1	482	
4	4	13	1	3	2	1	1	1	643	
4	4	14	1	5	6	999	999	1	626	
4	4	15	1	2	3	999	999	1	594	
4	4	16	1	1	1	999	999	1	466	
4	4	17	1	1	1	999	999	1	450	
4	4	18	1	4	4	999	999	1	658	
4	4	19	1	4	4	999	999	1	482	
4	4	20	1	6	5	999	999	1	562	
4	4	21	1	3	2	1	1	1	738	
4	4	22	1	5	6	999	999	0	690	
4	4	23	1	6	5	999	999	1	578	
4	4	24	1	6	5	999	999	1	514	
4	4	25	1	4	4	999	999	1	946	
4	4	26	1	6	5	999	999	1	658	
4	4	27	1	3	2	1	1	1	674	
4	4	28	1	1	1	999	999	1	498	
4	4	29	1	1	1	999	999	1	402	
4	4	30	1	3	2	999	1	0	706	
4	4	31	1	3	2	1	1	1	610	
4	4	32	1	2	3	999	999	1	547	
4	4	33	1	6	5	999	999	1	611	
4	4	34	1	5	6	999	999	1	595	
4	4	35	1	2	3	999	999	1	627	
4	4	36	1	3	2	1	1	1	499	
4	4	37	1	6	5	999	999	1	483	
4	4	38	1	3	2	1	1	1	563	
4	4	39	1	1	1	999	999	1	547	
4	4	40	1	5	6	999	999	1	851	
4	4	41	1	5	6	999	999	1	579	
4	4	42	1	4	4	999	999	1	611	
4	4	43	1	1	1	999	999	1	563	
4	4	44	1	4	4	999	999	1	691	
4	4	45	1	2	3	999	999	1	563	
4	4	46	1	3	2	1	1	1	819	
4	4	47	1	3	2	1	1	1	643	
4	4	48	1	2	3	999	999	1	563	
4	4	49	1	2	3	999	999	1	563	
4	4	50	1	3	2	1	1	1	691	
4	5	1	1	4	4	999	999	1	711	
4	5	2	1	5	6	999	999	1	434	
4	5	3	1	5	6	999	999	1	674	
4	5	4	1	4	4	999	999	1	642	
4	5	5	1	5	6	999	999	1	480	
4	5	6	1	1	1	999	999	1	464	
4	5	7	1	5	6	999	999	1	610	
4	5	8	1	6	5	999	999	1	418	
4	5	9	1	5	6	999	999	1	547	
4	5	10	1	6	5	999	999	1	547	
4	5	11	1	6	5	999	999	1	515	
4	5	12	1	3	2	1	1	1	643	
4	5	13	1	1	1	999	999	1	480	
4	5	14	1	6	5	999	999	1	547	
4	5	15	1	6	5	999	999	1	403	
4	5	16	1	5	6	999	999	0	355	
4	5	17	1	6	5	999	999	1	512	
4	5	18	1	1	1	999	999	1	626	
4	5	19	1	1	1	999	999	1	451	
4	5	20	1	3	2	1	1	1	547	
4	5	21	1	2	3	999	999	1	419	
4	5	22	1	1	1	999	999	1	579	
4	5	23	1	4	4	999	999	1	659	
4	5	24	1	6	5	999	999	1	595	
4	5	25	1	6	5	999	999	1	448	
4	5	26	1	6	5	999	999	1	480	
4	5	27	1	2	3	999	999	1	579	
4	5	28	1	6	5	999	999	1	563	
4	5	29	1	1	1	999	999	1	592	
4	5	30	1	5	6	999	999	1	899	
4	5	31	1	5	6	999	999	1	627	
4	5	32	1	3	2	1	1	1	723	
4	5	33	1	5	6	1	999	0	419	
4	5	34	1	1	1	999	999	1	448	
4	5	35	1	4	4	999	999	1	898	
4	5	36	1	1	1	999	999	1	611	
4	5	37	1	6	5	999	999	1	627	
4	5	38	1	2	3	999	999	1	1106	
4	5	39	1	6	5	999	999	1	882	
4	5	40	1	5	6	999	999	1	514	
4	5	41	1	1	1	999	999	1	499	
4	5	42	1	6	5	999	999	1	547	
4	5	43	1	6	5	999	999	1	435	
4	5	44	1	2	3	999	999	1	562	
4	5	45	1	1	1	999	999	1	482	
4	5	46	1	5	6	999	999	1	994	
4	5	47	1	5	6	999	999	1	549	
4	5	48	1	1	1	999	999	1	530	
4	5	49	1	6	5	999	999	1	547	
4	5	50	1	4	4	999	999	1	1071	
4	6	1	1	4	4	999	999	1	923	
4	6	2	1	3	2	1	1	1	546	
4	6	3	1	6	5	999	999	1	515	
4	6	4	1	6	5	999	999	1	387	
4	6	5	1	1	1	999	999	1	464	
4	6	6	1	4	4	999	999	1	848	
4	6	7	1	2	3	999	999	1	803	
4	6	8	1	1	1	999	999	1	579	
4	6	9	1	4	4	999	999	1	1555	
4	6	10	1	6	5	999	999	1	675	
4	6	11	1	6	5	999	999	1	947	
4	6	12	1	2	3	999	999	1	563	
4	6	13	1	2	3	999	999	1	499	
4	6	14	1	5	6	999	999	0	594	
4	6	15	1	1	1	999	999	1	576	
4	6	16	1	3	2	1	1	1	627	
4	6	17	1	1	1	999	999	1	515	
4	6	18	1	5	6	999	999	1	563	
4	6	19	1	6	5	999	999	1	531	
4	6	20	1	2	3	999	999	1	626	
4	6	21	1	4	4	999	999	1	739	
4	6	22	1	2	3	999	999	1	562	
4	6	23	1	3	2	1	1	1	501	
4	6	24	1	1	1	999	999	1	514	
4	6	25	1	2	3	999	999	1	482	
4	6	26	1	1	1	999	999	1	482	
4	6	27	1	5	6	999	999	1	594	
4	6	28	1	4	4	999	999	1	735	
4	6	29	1	6	5	999	999	1	706	
4	6	30	1	5	6	999	999	1	594	
4	6	31	1	6	5	999	999	1	594	
4	6	32	1	6	5	999	999	1	530	
4	6	33	1	2	3	999	999	1	674	
4	6	34	1	5	6	999	999	1	978	
4	6	35	1	4	4	999	999	1	576	
4	6	36	1	2	3	999	999	1	595	
4	6	37	1	6	5	999	999	1	531	
4	6	38	1	3	2	1	1	1	627	
4	6	39	1	1	1	999	999	1	592	
4	6	40	1	1	1	999	999	1	563	
4	6	41	1	2	3	999	999	1	531	
4	6	42	1	5	6	999	999	1	624	
4	6	43	1	2	3	999	999	1	576	
4	6	44	1	4	4	999	999	1	688	
4	6	45	1	3	2	1	1	1	595	
4	6	46	1	4	4	999	999	1	898	
4	6	47	1	4	4	999	999	1	531	
4	6	48	1	5	6	999	999	1	515	
4	6	49	1	4	4	999	999	1	643	
4	6	50	1	1	1	999	999	1	707	
4	7	1	1	1	1	999	999	1	605	
4	7	2	1	1	1	999	999	1	466	
4	7	3	1	3	2	1	1	1	515	
4	7	4	1	4	4	999	999	1	642	
4	7	5	1	5	6	999	999	1	498	
4	7	6	1	6	5	999	999	1	498	
4	7	7	1	1	1	999	999	1	578	
4	7	8	1	4	4	999	999	1	639	
4	7	9	1	5	6	999	999	1	418	
4	7	10	1	2	3	999	999	1	562	
4	7	11	1	6	5	999	999	1	530	
4	7	12	1	6	5	999	999	1	432	
4	7	13	1	6	5	999	999	1	354	
4	7	14	1	4	4	999	999	1	690	
4	7	15	1	3	2	1	1	1	560	
4	7	16	1	6	5	999	999	1	466	
4	7	17	1	4	4	999	999	1	450	
4	7	18	1	3	2	1	1	1	464	
4	7	19	1	5	6	999	999	1	786	
4	7	20	1	5	6	999	999	1	498	
4	7	21	1	2	3	999	999	1	642	
4	7	22	1	2	3	999	999	1	483	
4	7	23	1	4	4	999	999	1	594	
4	7	24	1	1	1	999	999	1	530	
4	7	25	1	3	2	1	1	1	562	
4	7	26	1	5	6	999	999	1	930	
4	7	27	1	5	6	999	999	1	595	
4	7	28	1	6	5	999	999	1	563	
4	7	29	1	6	5	999	999	1	339	
4	7	30	1	3	2	1	1	1	611	
4	7	31	1	6	5	999	999	1	579	
4	7	32	1	4	4	999	999	1	978	
4	7	33	1	6	5	999	999	1	611	
4	7	34	1	2	3	999	999	1	627	
4	7	35	1	6	5	999	999	1	595	
4	7	36	1	4	4	999	999	1	691	
4	7	37	1	5	6	999	999	1	515	
4	7	38	1	4	4	999	999	1	723	
4	7	39	1	4	4	999	999	1	883	
4	7	40	1	3	2	1	1	1	531	
4	7	41	1	2	3	999	999	1	579	
4	7	42	1	3	2	999	1	0	643	
4	7	43	1	3	2	1	1	1	547	
4	7	44	1	4	4	999	999	1	339	
4	7	45	1	5	6	999	999	1	547	
4	7	46	1	5	6	999	999	1	413	
4	7	47	1	2	3	999	999	1	659	
4	7	48	1	5	6	999	999	1	787	
4	7	49	1	3	2	1	1	1	656	
4	7	50	1	4	4	999	999	1	563	
4	8	1	1	2	3	999	999	1	680	
4	8	2	1	2	3	999	999	1	546	
4	8	3	1	4	4	999	999	1	850	
4	8	4	1	6	5	999	999	1	643	
4	8	5	1	4	4	999	999	1	642	
4	8	6	1	3	2	1	1	1	595	
4	8	7	1	5	6	999	999	1	594	
4	8	8	1	2	3	999	999	1	611	
4	8	9	1	6	5	999	999	1	595	
4	8	10	1	4	4	999	999	1	640	
4	8	11	1	1	1	999	999	1	576	
4	8	12	1	6	5	999	999	1	531	
4	8	13	1	4	4	999	999	1	819	
4	8	14	1	6	5	999	999	1	611	
4	8	15	1	4	4	999	999	1	483	
4	8	16	1	6	5	999	999	1	611	
4	8	17	1	6	5	999	999	1	643	
4	8	18	1	4	4	999	999	1	643	
4	8	19	1	4	4	999	999	1	403	
4	8	20	1	3	2	1	1	1	531	
4	8	21	1	6	5	999	999	1	691	
4	8	22	1	6	5	999	999	1	835	
4	8	23	1	4	4	999	999	1	643	
4	8	24	1	6	5	999	999	1	579	
4	8	25	1	2	3	999	999	1	675	
4	8	26	1	4	4	999	999	1	883	
4	8	27	1	3	2	1	1	1	723	
4	8	28	1	5	6	999	999	1	643	
4	8	29	1	5	6	999	999	1	579	
4	8	30	1	4	4	999	999	1	531	
4	8	31	1	3	2	1	1	1	613	
4	8	32	1	3	2	1	1	1	451	
4	8	33	1	1	1	999	999	1	640	
4	8	34	1	1	1	999	999	1	435	
4	8	35	1	2	3	999	999	1	627	
4	8	36	1	3	2	1	1	1	771	
4	8	37	1	4	4	999	999	1	1411	
4	8	38	1	2	3	999	999	1	787	
4	8	39	1	5	6	999	999	1	1234	
4	8	40	1	6	5	999	999	1	688	
4	8	41	1	6	5	999	999	1	496	
4	8	42	1	5	6	999	999	1	690	
4	8	43	1	6	5	999	999	1	2178	
4	8	44	1	3	2	1	1	1	707	
4	8	45	1	3	2	1	1	1	563	
4	8	46	1	4	4	999	999	1	1250	
4	8	47	1	5	6	999	999	1	1202	
4	8	48	1	3	2	1	1	1	579	
4	8	49	1	1	1	999	999	1	514	
4	8	50	1	3	2	1	1	1	610	
4	9	1	1	6	5	999	999	1	536	
4	9	2	1	4	4	999	999	1	546	
4	9	3	1	3	2	1	1	1	515	
4	9	4	1	5	6	999	999	1	464	
4	9	5	1	3	2	1	1	1	451	
4	9	6	1	4	4	999	999	1	515	
4	9	7	1	1	1	999	999	1	432	
4	9	8	1	2	3	999	999	1	403	
4	9	9	1	6	5	999	999	1	563	
4	9	10	1	6	5	999	999	1	339	
4	9	11	1	1	1	999	999	1	579	
4	9	12	1	5	6	999	999	1	579	
4	9	13	1	1	1	999	999	1	448	
4	9	14	1	5	6	999	999	1	579	
4	9	15	1	5	6	999	999	1	499	
4	9	16	1	3	2	1	1	1	544	
4	9	17	1	6	5	999	999	1	579	
