#TrainType3  -  Started: 6/1/2007 1:33:19 PM	
#SubID	Block	Trial	Condition	Digit	Picture	Response	Correct_Response	Accuracy	RT	
60	1	1	3	4	4	M	M	C	1369	
60	1	2	3	6	1	.	.	C	1233	
60	1	3	3	4	4	M	M	C	673	
60	1	4	3	2	6	X	X	C	1121	
60	1	5	3	4	4	M	M	C	769	
60	1	6	3	6	1	.	.	C	978	
60	1	7	3	1	2	Z	Z	C	1218	
60	1	8	3	6	1	.	.	C	1602	
60	1	9	3	5	5	,	,	C	754	
60	1	10	3	3	3	C	C	C	753	
60	1	11	3	5	5	,	,	C	641	
60	1	12	3	5	5	,	,	C	753	
60	1	13	3	5	5	,	,	C	498	
60	1	14	3	3	3	C	C	C	658	
60	1	15	3	5	5	,	,	C	658	
60	1	16	3	2	6	X	X	C	594	
60	1	17	3	1	2	Z	Z	C	786	
60	1	18	3	1	2	Z	Z	C	1054	
60	1	19	3	1	2	Z	Z	C	466	
60	1	20	3	3	3	C	C	C	1105	
60	1	21	3	4	4	M	M	C	657	
60	1	22	3	1	2	Z	Z	C	513	
60	1	23	3	1	2	Z	Z	C	738	
60	1	24	3	4	4	X	M	I	494	
60	1	25	3	2	6	X	X	C	997	
60	1	26	3	4	4	M	M	C	996	
60	1	27	3	1	2	Z	Z	C	590	
60	1	28	3	1	2	Z	Z	C	530	
60	1	29	3	6	1	.	.	C	1234	
60	1	30	3	5	5	,	,	C	626	
60	1	31	3	1	2	Z	Z	C	546	
60	1	32	3	5	5	,	,	C	498	
60	1	33	3	6	1	.	.	C	689	
60	1	34	3	1	2	Z	Z	C	498	
60	1	35	3	5	5	,	,	C	546	
60	1	36	3	1	2	Z	Z	C	386	
60	1	37	3	1	2	Z	Z	C	546	
60	1	38	3	6	1	.	.	C	1362	
60	1	39	3	1	2	Z	Z	C	562	
60	1	40	3	1	2	Z	Z	C	498	
60	1	41	3	4	4	M	M	C	865	
60	1	42	3	6	1	.	.	C	689	
60	1	43	3	3	3	C	C	C	606	
60	1	44	3	1	2	Z	Z	C	526	
60	1	45	3	1	2	Z	Z	C	530	
60	1	46	3	6	1	,	.	I	770	
60	1	47	3	3	3	C	C	C	1102	
60	1	48	3	1	2	Z	Z	C	610	
60	1	49	3	6	1	.	.	C	882	
60	1	50	3	1	2	Z	Z	C	482	
60	2	1	3	2	6	X	X	C	1034	
60	2	2	3	6	1	.	.	C	1217	
60	2	3	3	4	4	M	M	C	561	
60	2	4	3	3	3	Z	C	I	529	
60	2	5	3	1	2	Z	Z	C	622	
60	2	6	3	2	6	X	X	C	1041	
60	2	7	3	5	5	,	,	C	530	
60	2	8	3	3	3	C	C	C	497	
60	2	9	3	4	4	M	M	C	1026	
60	2	10	3	3	3	C	C	C	913	
60	2	11	3	1	2	Z	Z	C	498	
60	2	12	3	5	5	,	,	C	577	
60	2	13	3	5	5	,	,	C	513	
60	2	14	3	3	3	C	C	C	612	
60	2	15	3	5	5	,	,	C	498	
60	2	16	3	4	4	M	M	C	718	
60	2	17	3	3	3	C	C	C	895	
60	2	18	3	3	3	C	C	C	626	
60	2	19	3	2	6	X	X	C	657	
60	2	20	3	5	5	,	,	C	574	
60	2	21	3	2	6	X	X	C	929	
60	2	22	3	6	1	.	.	C	542	
60	2	23	3	4	4	M	M	C	770	
60	2	24	3	6	1	,	.	I	594	
60	2	25	3	2	6	X	X	C	1118	
60	2	26	3	4	4	X	M	I	593	
60	2	27	3	6	1	.	.	C	1038	
60	2	28	3	6	1	.	.	C	942	
60	2	29	3	6	1	.	.	C	596	
60	2	30	3	4	4	M	M	C	689	
60	2	31	3	4	4	M	M	C	801	
60	2	32	3	6	1	.	.	C	1326	
60	2	33	3	1	2	Z	Z	C	578	
60	2	34	3	4	4	M	M	C	914	
60	2	35	3	1	2	Z	Z	C	530	
60	2	36	3	3	3	C	C	C	574	
60	2	37	3	3	3	C	C	C	750	
60	2	38	3	2	6	X	X	C	561	
60	2	39	3	2	6	X	X	C	1009	
60	2	40	3	6	1	.	.	C	754	
60	2	41	3	4	4	M	M	C	706	
60	2	42	3	1	2	Z	Z	C	546	
60	2	43	3	6	1	.	.	C	690	
60	2	44	3	4	4	M	M	C	801	
60	2	45	3	1	2	Z	Z	C	494	
60	2	46	3	3	3	C	C	C	657	
60	2	47	3	5	5	,	,	C	977	
60	2	48	3	3	3	C	C	C	674	
60	2	49	3	5	5	,	,	C	962	
60	2	50	3	5	5	,	,	C	578	
60	3	1	3	5	5	,	,	C	1129	
60	3	2	3	1	2	Z	Z	C	497	
60	3	3	3	3	3	C	C	C	526	
60	3	4	3	1	2	Z	Z	C	546	
60	3	5	3	3	3	C	C	C	578	
60	3	6	3	4	4	X	M	I	414	
60	3	7	3	2	6	X	X	C	1227	
60	3	8	3	6	1	.	.	C	974	
60	3	9	3	5	5	,	,	C	606	
60	3	10	3	2	6	X	X	C	1185	
60	3	11	3	5	5	,	,	C	690	
60	3	12	3	1	2	Z	Z	C	434	
60	3	13	3	6	1	.	.	C	962	
60	3	14	3	1	2	Z	Z	C	386	
60	3	15	3	6	1	.	.	C	977	
60	3	16	3	1	2	Z	Z	C	578	
60	3	17	3	5	5	,	,	C	578	
60	3	18	3	4	4	M	M	C	894	
60	3	19	3	2	6	X	X	C	817	
60	3	20	3	6	1	.	.	C	1106	
60	3	21	3	4	4	M	M	C	674	
60	3	22	3	1	2	Z	Z	C	514	
60	3	23	3	3	3	C	C	C	878	
60	3	24	3	6	1	.	.	C	978	
60	3	25	3	1	2	Z	Z	C	578	
60	3	26	3	2	6	X	X	C	753	
60	3	27	3	5	5	,	,	C	674	
60	3	28	3	5	5	,	,	C	1217	
60	3	29	3	6	1	.	.	C	1330	
60	3	30	3	1	2	Z	Z	C	530	
60	3	31	3	1	2	Z	Z	C	498	
60	3	32	3	4	4	M	M	C	1169	
60	3	33	3	6	1	.	.	C	1038	
60	3	34	3	3	3	C	C	C	642	
60	3	35	3	1	2	Z	Z	C	433	
60	3	36	3	5	5	,	,	C	626	
60	3	37	3	6	1	.	.	C	453	
60	3	38	3	2	6	X	X	C	514	
60	3	39	3	3	3	C	C	C	418	
60	3	40	3	3	3	C	C	C	466	
60	3	41	3	1	2	Z	Z	C	416	
60	3	42	3	3	3	C	C	C	558	
60	3	43	3	5	5	,	,	C	610	
60	3	44	3	3	3	C	C	C	514	
60	3	45	3	6	1	.	.	C	802	
60	3	46	3	3	3	C	C	C	561	
60	3	47	3	4	4	M	M	C	498	
60	3	48	3	6	1	.	.	C	802	
60	3	49	3	4	4	M	M	C	735	
60	3	50	3	6	1	.	.	C	1026	
60	4	1	3	5	5	,	,	C	554	
60	4	2	3	6	1	.	.	C	609	
60	4	3	3	4	4	M	M	C	546	
60	4	4	3	3	3	C	C	C	578	
60	4	5	3	2	6	C	X	I	542	
60	4	6	3	1	2	Z	Z	C	1166	
60	4	7	3	5	5	,	,	C	846	
60	4	8	3	1	2	Z	Z	C	561	
60	4	9	3	3	3	C	C	C	721	
60	4	10	3	4	4	M	M	C	1042	
60	4	11	3	1	2	Z	Z	C	498	
60	4	12	3	6	1	.	.	C	738	
60	4	13	3	3	3	C	C	C	626	
60	4	14	3	3	3	C	C	C	498	
60	4	15	3	2	6	X	X	C	1026	
60	4	16	3	6	1	.	.	C	754	
60	4	17	3	1	2	Z	Z	C	529	
60	4	18	3	6	1	.	.	C	722	
60	4	19	3	1	2	Z	Z	C	498	
60	4	20	3	2	6	X	X	C	994	
60	4	21	3	1	2	Z	Z	C	546	
60	4	22	3	5	5	,	,	C	782	
60	4	23	3	1	2	Z	Z	C	562	
60	4	24	3	4	4	M	M	C	1026	
60	4	25	3	4	4	M	M	C	446	
60	4	26	3	4	4	M	M	C	418	
60	4	27	3	2	6	X	X	C	849	
60	4	28	3	4	4	M	M	C	738	
60	4	29	3	3	3	C	C	C	622	
60	4	30	3	4	4	M	M	C	1074	
60	4	31	3	2	6	X	X	C	1282	
60	4	32	3	2	6	X	X	C	562	
60	4	33	3	6	1	.	.	C	546	
60	4	34	3	4	4	M	M	C	689	
60	4	35	3	2	6	X	X	C	1009	
60	4	36	3	2	6	X	X	C	510	
60	4	37	3	6	1	.	.	C	658	
60	4	38	3	4	4	M	M	C	1010	
60	4	39	3	4	4	M	M	C	418	
