79	17	1	3	1	4	2	400	1	1	3	1	2	682	0	
79	17	2	3	1	4	2	400	1	4	2	1	4	573	1	
79	17	3	3	1	4	2	400	1	3	4	1	3	695	1	
79	17	4	3	1	4	2	400	1	2	1	1	4	626	0	
79	17	5	3	1	4	2	400	1	4	2	1	4	506	1	
79	17	6	3	1	4	2	400	1	1	3	1	1	560	1	
79	17	7	3	1	4	2	400	1	2	1	1	2	915	1	
79	17	8	3	1	4	2	400	1	3	4	1	3	705	1	
79	17	9	3	1	4	2	400	1	4	2	1	4	394	1	
79	17	10	3	1	4	2	400	1	2	1	1	2	897	1	
79	17	11	3	1	4	2	400	1	1	3	1	1	796	1	
79	17	12	3	1	4	2	400	1	3	4	1	3	589	1	
