39	18	1	1	3	2	4	-400	1	2	3	1	2	702	1	
39	18	2	1	3	2	4	-400	1	4	1	0	3	1612	0	
39	18	3	1	3	2	4	-400	1	1	3	0	1	804	1	
39	18	4	1	3	2	4	-400	1	1	3	0	1	534	1	
39	18	5	1	3	2	4	-400	1	2	4	0	2	468	1	
39	18	6	1	3	2	4	-400	1	2	2	0	2	475	1	
39	18	7	1	3	2	4	-400	1	3	1	0	3	1006	1	
39	18	8	1	3	2	4	-400	1	4	4	1	4	304	1	
39	18	9	1	3	2	4	-400	1	4	2	0	4	355	1	
39	18	10	1	3	2	4	-400	1	3	4	0	3	514	1	
39	18	11	1	3	2	4	-400	1	1	2	0	1	733	1	
39	18	12	1	3	2	4	-400	1	3	1	0	3	722	1	
39	18	13	1	3	2	4	-400	1	1	4	0	1	693	1	
39	18	14	1	3	2	4	-400	1	3	2	1	3	556	1	
39	18	15	1	3	2	4	-400	1	2	3	1	2	547	1	
39	18	16	1	3	2	4	-400	1	2	3	1	2	491	1	
39	18	17	1	3	2	4	-400	1	1	1	1	1	685	1	
39	18	18	1	3	2	4	-400	1	3	3	0	3	778	1	
39	18	19	1	3	2	4	-400	1	2	4	0	2	605	1	
39	18	20	1	3	2	4	-400	1	3	3	0	3	512	1	
39	19	1	1	3	2	4	-400	1	4	3	0	3	771	0	
39	19	2	1	3	2	4	-400	1	4	2	0	4	462	1	
39	19	3	1	3	2	4	-400	1	1	2	0	1	607	1	
39	19	4	1	3	2	4	-400	1	3	4	0	3	509	1	
39	19	5	1	3	2	4	-400	1	4	4	1	3	793	0	
39	19	6	1	3	2	4	-400	1	1	4	0	1	661	1	
39	19	7	1	3	2	4	-400	1	1	3	0	1	659	1	
39	19	8	1	3	2	4	-400	1	1	3	0	1	606	1	
39	19	9	1	3	2	4	-400	1	1	3	0	1	396	1	
39	19	10	1	3	2	4	-400	1	3	1	0	3	678	1	
39	19	11	1	3	2	4	-400	1	2	3	1	2	695	1	
39	19	12	1	3	2	4	-400	1	3	4	0	3	603	1	
39	19	13	1	3	2	4	-400	1	3	4	0	4	389	0	
39	19	14	1	3	2	4	-400	1	4	4	1	4	357	1	
39	19	15	1	3	2	4	-400	1	3	1	0	3	332	1	
39	19	16	1	3	2	4	-400	1	4	2	0	4	898	1	
39	19	17	1	3	2	4	-400	1	4	1	0	4	407	1	
39	19	18	1	3	2	4	-400	1	2	2	0	2	514	1	
39	19	19	1	3	2	4	-400	1	2	1	0	2	617	1	
39	19	20	1	3	2	4	-400	1	3	3	0	3	502	1	
39	20	1	1	3	2	4	-400	1	1	2	0	1	4885	1	
39	20	2	1	3	2	4	-400	1	3	3	0	3	648	1	
39	20	3	1	3	2	4	-400	1	1	2	0	1	1457	1	
39	20	4	1	3	2	4	-400	1	3	1	0	3	544	1	
39	20	5	1	3	2	4	-400	1	3	4	0	3	506	1	
39	20	6	1	3	2	4	-400	1	3	3	0	3	533	1	
39	20	7	1	3	2	4	-400	1	4	4	1	3	904	0	
39	20	8	1	3	2	4	-400	1	4	4	1	4	498	1	
39	20	9	1	3	2	4	-400	1	3	3	0	3	482	1	
39	20	10	1	3	2	4	-400	1	3	4	0	3	720	1	
39	20	11	1	3	2	4	-400	1	4	3	0	4	459	1	
39	20	12	1	3	2	4	-400	1	1	4	0	1	531	1	
39	20	13	1	3	2	4	-400	1	1	2	0	1	483	1	
39	20	14	1	3	2	4	-400	1	2	1	0	2	585	1	
39	20	15	1	3	2	4	-400	1	2	4	0	2	457	1	
39	20	16	1	3	2	4	-400	1	4	2	0	3	837	0	
39	20	17	1	3	2	4	-400	1	3	2	1	3	677	1	
39	20	18	1	3	2	4	-400	1	1	3	0	1	761	1	
39	20	19	1	3	2	4	-400	1	2	2	0	2	623	1	
39	20	20	1	3	2	4	-400	1	4	3	0	4	934	1	
39	21	1	1	3	2	4	-400	1	2	3	1	2	2596	1	
39	21	2	1	3	2	4	-400	1	1	4	0	1	867	1	
39	21	3	1	3	2	4	-400	1	4	4	1	3	1140	0	
39	21	4	1	3	2	4	-400	1	2	3	1	2	625	1	
39	21	5	1	3	2	4	-400	1	3	4	0	3	2540	1	
39	21	6	1	3	2	4	-400	1	1	2	0	1	3528	1	
39	21	7	1	3	2	4	-400	1	1	3	0	1	472	1	
39	21	8	1	3	2	4	-400	1	4	4	1	4	1016	1	
39	21	9	1	3	2	4	-400	1	4	1	0	4	929	1	
39	21	10	1	3	2	4	-400	1	3	3	0	3	674	1	
39	21	11	1	3	2	4	-400	1	4	3	0	4	1001	1	
39	21	12	1	3	2	4	-400	1	4	2	0	4	432	1	
39	21	13	1	3	2	4	-400	1	3	4	0	3	464	1	
39	21	14	1	3	2	4	-400	1	2	1	0	2	473	1	
39	21	15	1	3	2	4	-400	1	4	1	0	2	377	0	
39	21	16	1	3	2	4	-400	1	2	3	1	2	444	1	
39	21	17	1	3	2	4	-400	1	4	2	0	4	358	1	
39	21	18	1	3	2	4	-400	1	2	3	1	2	641	1	
39	21	19	1	3	2	4	-400	1	2	4	0	2	476	1	
39	21	20	1	3	2	4	-400	1	2	2	0	2	431	1	
