37	1	1	2	4	1	3	-600	1	3	1	1	3	966	1	
37	1	2	2	4	1	3	-600	1	2	4	1	2	1066	1	
37	1	3	2	4	1	3	-600	1	4	3	1	4	667	1	
37	1	4	2	4	1	3	-600	1	4	3	1	4	626	1	
37	1	5	2	4	1	3	-600	1	3	1	1	3	937	1	
37	1	6	2	4	1	3	-600	1	2	2	0	2	869	1	
37	1	7	2	4	1	3	-600	1	3	1	1	3	780	1	
37	1	8	2	4	1	3	-600	1	2	4	1	2	788	1	
37	1	9	2	4	1	3	-600	1	3	1	1	3	620	1	
37	1	10	2	4	1	3	-600	1	1	2	1	1	548	1	
37	1	11	2	4	1	3	-600	1	4	3	1	4	572	1	
37	1	12	2	4	1	3	-600	1	2	1	0	2	643	1	
37	1	13	2	4	1	3	-600	1	2	4	1	2	683	1	
37	1	14	2	4	1	3	-600	1	3	1	1	3	580	1	
37	1	15	2	4	1	3	-600	1	4	3	1	4	604	1	
37	1	16	2	4	1	3	-600	1	1	2	1	1	547	1	
37	1	17	2	4	1	3	-600	1	1	2	1	1	522	1	
37	1	18	2	4	1	3	-600	1	3	1	1	3	625	1	
37	1	19	2	4	1	3	-600	1	3	1	1	3	682	1	
37	1	20	2	4	1	3	-600	1	4	3	1	4	530	1	
37	2	1	2	4	1	3	-600	1	3	1	1	3	495	1	
37	2	2	2	4	1	3	-600	1	1	2	1	1	408	1	
37	2	3	2	4	1	3	-600	1	1	2	1	1	415	1	
37	2	4	2	4	1	3	-600	1	2	4	1	2	598	1	
37	2	5	2	4	1	3	-600	1	4	3	1	4	479	1	
37	2	6	2	4	1	3	-600	1	3	1	1	3	422	1	
37	2	7	2	4	1	3	-600	1	2	4	1	2	478	1	
37	2	8	2	4	1	3	-600	1	1	2	1	1	358	1	
37	2	9	2	4	1	3	-600	1	3	1	1	3	477	1	
37	2	10	2	4	1	3	-600	1	2	4	1	2	438	1	
37	2	11	2	4	1	3	-600	1	2	4	1	3	542	0	
37	2	12	2	4	1	3	-600	1	1	2	1	2	535	0	
37	2	13	2	4	1	3	-600	1	3	1	1	3	430	1	
37	2	14	2	4	1	3	-600	1	3	1	1	3	535	1	
37	2	15	2	4	1	3	-600	1	3	1	1	3	431	1	
37	2	16	2	4	1	3	-600	1	1	2	1	1	407	1	
37	2	17	2	4	1	3	-600	1	2	4	1	2	382	1	
37	2	18	2	4	1	3	-600	1	3	1	1	3	359	1	
37	2	19	2	4	1	3	-600	1	4	3	1	4	527	1	
37	2	20	2	4	1	3	-600	1	4	3	1	4	471	1	
37	3	1	2	4	1	3	-600	1	1	4	0	1	544	1	
37	3	2	2	4	1	3	-600	1	3	1	1	3	345	1	
