11	1	1	3	999	1	1	1	1232	1582	
11	1	2	3	999	1	1	1	747	1107	
11	1	3	3	999	1	1	1	412	1001	
11	1	4	3	999	1	1	1	910	1341	
11	1	5	3	999	1	1	1	386	1945	
11	1	6	3	999	1	1	1	486	1201	
11	1	7	3	999	1	1	1	422	1421	
11	1	8	3	999	1	1	1	554	1228	
11	1	9	3	999	1	1	1	803	1095	
11	1	10	3	999	1	1	1	272	1559	
11	1	11	3	999	1	1	1	272	1162	
11	1	12	3	999	1	1	1	309	1810	
11	1	13	3	999	1	1	1	405	1185	
11	1	14	3	999	1	1	1	430	1044	
11	1	15	3	999	1	1	1	251	1699	
11	1	16	3	999	1	1	1	316	1479	
11	1	17	3	999	1	1	1	304	1590	
11	1	18	3	999	1	1	1	402	1837	
11	1	19	3	999	1	1	1	282	1550	
11	1	20	3	999	1	1	1	342	1490	
11	2	1	3	999	999	999	1	1409	1118	
11	2	2	3	999	999	999	1	296	1826	
11	2	3	3	999	999	999	1	293	1112	
11	2	4	3	999	999	999	1	295	1464	
11	2	5	3	999	999	999	1	271	1461	
11	2	6	3	999	999	999	1	242	1248	
11	2	7	3	999	999	999	1	191	1736	
11	2	8	3	999	999	999	1	239	1163	
11	2	9	3	999	999	999	1	268	1899	
11	2	10	3	999	999	999	1	260	1582	
11	2	11	3	999	999	999	1	377	1054	
11	2	12	3	999	999	999	1	369	1503	
11	2	13	3	999	999	999	1	272	1247	
11	2	14	3	999	999	999	1	320	1683	
11	2	15	3	999	999	999	1	284	1560	
11	2	16	3	999	999	999	1	345	1816	
11	2	17	3	999	999	999	1	311	1070	
11	2	18	3	999	999	999	1	297	1177	
11	2	19	3	999	999	999	1	342	1434	
11	2	20	3	999	999	999	1	285	1370	
11	3	1	3	999	999	999	1	1049	1126	
11	3	2	3	999	999	999	1	289	1103	
11	3	3	3	999	999	999	1	296	1625	
11	3	4	3	999	999	999	1	262	1134	
11	3	5	3	999	999	999	1	313	1071	
11	3	6	3	999	999	999	1	384	1803	
11	3	7	3	999	999	999	1	404	1175	
11	3	8	3	999	999	999	1	248	1794	
11	3	9	3	999	999	999	1	373	1416	
11	3	10	3	999	999	999	1	255	1055	
11	3	11	3	999	999	999	1	512	1801	
11	3	12	3	999	999	999	1	262	1011	
11	3	13	3	999	999	999	1	292	1727	
11	3	14	3	999	999	999	1	232	1478	
11	3	15	3	999	999	999	1	217	1719	
11	3	16	3	999	999	999	1	216	1952	
11	3	17	3	999	999	999	1	271	1077	
11	3	18	3	999	999	999	1	338	1159	
11	3	19	3	999	999	999	1	328	1724	
11	3	20	3	999	999	999	1	275	1040	
11	4	1	3	999	999	999	1	449	1755	
11	4	2	3	999	999	999	1	387	1553	
11	4	3	3	999	999	999	1	559	1519	
11	4	4	3	999	999	999	1	307	1980	
11	4	5	3	999	999	999	1	275	1210	
11	4	6	3	999	999	999	1	469	1616	
11	4	7	3	999	999	999	1	431	1293	
11	4	8	3	999	999	999	1	362	1017	
11	4	9	3	999	999	999	1	446	1263	
11	4	10	3	999	999	999	1	400	1202	
11	4	11	3	999	999	999	1	509	1547	
11	4	12	3	999	999	999	1	392	1462	
11	4	13	3	999	999	999	1	313	1555	
11	4	14	3	999	999	999	1	344	1702	
11	4	15	3	999	999	999	1	409	1175	
11	4	16	3	999	999	999	1	400	1446	
11	4	17	3	999	999	999	1	289	1250	
11	4	18	3	999	999	999	1	405	1932	
11	4	19	3	999	999	999	1	874	1791	
11	4	20	3	999	999	999	1	248	1941	
11	5	1	3	999	999	999	0	473	1993	
11	5	2	3	999	999	999	1	533	1274	
11	5	3	3	999	999	999	1	397	1304	
11	5	4	3	999	999	999	1	287	1026	
11	5	5	3	999	999	999	1	293	1105	
11	5	6	3	999	999	999	1	603	1071	
11	5	7	3	999	999	999	1	528	1753	
11	5	8	3	999	999	999	1	526	1406	
11	5	9	3	999	999	999	1	417	1045	
11	5	10	3	999	999	999	1	338	1265	
11	5	11	3	999	999	999	1	342	1377	
11	5	12	3	999	999	999	1	238	1167	
11	5	13	3	999	999	999	1	264	1108	
11	5	14	3	999	999	999	1	443	1285	
11	5	15	3	999	999	999	1	354	1950	
11	5	16	3	999	999	999	1	265	1805	
11	5	17	3	999	999	999	1	346	1376	
11	5	18	3	999	999	999	1	295	1189	
11	5	19	3	999	999	999	1	266	1356	
11	5	20	3	999	999	999	1	243	1479	
11	6	1	3	999	999	999	1	457	1929	
