49	1	1	1	D	C	C	C	1315	1578	
49	1	2	1	V	X	X	C	869	1142	
49	1	3	1	B	.	.	C	1048	1269	
49	1	4	1	V	X	X	C	906	1329	
49	1	5	1	K	X	Z	I	862	1605	
49	1	6	1	K	Z	Z	C	682	1223	
49	1	7	1	G	/	/	C	1144	1524	
49	1	8	1	G	/	/	C	859	1410	
49	1	9	1	G	/	/	C	765	1437	
49	1	10	1	V	X	X	C	898	1705	
49	1	11	1	B	.	.	C	1078	1802	
49	1	12	1	D	C	C	C	1205	1354	
49	1	13	1	K	Z	Z	C	661	1952	
49	1	14	1	D	C	C	C	703	1486	
49	1	15	1	G	/	/	C	1057	1175	
49	1	16	1	K	Z	Z	C	696	1817	
49	1	17	1	D	C	C	C	918	1041	
49	1	18	1	D	C	C	C	494	1603	
49	1	19	1	G	/	/	C	636	1983	
49	1	20	1	V	X	X	C	800	1845	
49	2	1	1	G	/	/	C	996	1116	
49	2	2	1	B	.	.	C	915	1736	
49	2	3	1	K	Z	Z	C	647	1328	
49	2	4	1	V	C	X	I	527	1372	
49	2	5	1	D	C	C	C	691	1600	
49	2	6	1	D	C	C	C	543	1701	
49	2	7	1	D	C	C	C	554	1582	
49	2	8	1	D	C	C	C	529	1726	
49	2	9	1	S	/	,	I	817	1431	
49	2	10	1	V	X	X	C	1016	1960	
49	2	11	1	V	X	X	C	759	1879	
49	2	12	1	B	.	.	C	1064	1124	
49	2	13	1	G	/	/	C	811	1567	
49	2	14	1	B	.	.	C	1040	1111	
49	2	15	1	V	X	X	C	1064	1620	
49	2	16	1	B	.	.	C	1018	1175	
49	2	17	1	S	,	,	C	1080	1478	
49	2	18	1	K	Z	Z	C	585	1396	
49	2	19	1	G	/	/	C	763	1972	
49	2	20	1	V	X	X	C	667	1377	
49	3	1	1	K	Z	Z	C	708	1651	
49	3	2	1	V	X	X	C	604	1197	
49	3	3	1	G	/	/	C	978	1365	
49	3	4	1	S	,	,	C	1002	1618	
49	3	5	1	S	,	,	C	621	1088	
49	3	6	1	B	.	.	C	623	1535	
49	3	7	1	S	,	,	C	832	2000	
49	3	8	1	D	C	C	C	1103	1679	
49	3	9	1	K	Z	Z	C	464	1809	
49	3	10	1	K	Z	Z	C	542	1572	
49	3	11	1	G	/	/	C	795	1337	
49	3	12	1	V	X	X	C	614	1730	
49	3	13	1	B	.	.	C	1229	1345	
49	3	14	1	V	X	X	C	622	1112	
49	3	15	1	G	/	/	C	871	1608	
49	3	16	1	S	,	,	C	1111	1832	
49	3	17	1	S	,	,	C	711	1247	
49	3	18	1	B	.	.	C	864	1100	
49	3	19	1	D	C	C	C	963	1306	
49	3	20	1	D	C	C	C	613	1436	
49	4	1	1	K	Z	Z	C	1172	1580	
49	4	2	1	K	Z	Z	C	610	1118	
49	4	3	1	K	Z	Z	C	577	1692	
49	4	4	1	B	.	.	C	915	1886	
49	4	5	1	S	,	,	C	1089	1423	
49	4	6	1	B	,	.	I	896	1894	
49	4	7	1	V	X	X	C	1017	1291	
49	4	8	1	V	X	X	C	564	1914	
49	4	9	1	V	X	X	C	661	1375	
49	4	10	1	K	Z	Z	C	624	1790	
49	4	11	1	V	X	X	C	625	1395	
49	4	12	1	S	,	,	C	796	1142	
49	4	13	1	G	/	/	C	649	1044	
49	4	14	1	G	/	/	C	699	1315	
49	4	15	1	V	X	X	C	668	1562	
49	4	16	1	B	.	.	C	789	1587	
49	4	17	1	G	,	/	I	972	1562	
49	4	18	1	V	X	X	C	661	1616	
49	4	19	1	K	Z	Z	C	767	1113	
49	4	20	1	K	Z	Z	C	582	1151	
49	5	1	1	K	Z	Z	C	789	1068	
49	5	2	1	D	C	C	C	899	1980	
49	5	3	1	S	,	,	C	1187	1638	
49	5	4	1	D	C	C	C	713	1132	
49	5	5	1	G	/	/	C	899	1223	
49	5	6	1	S	,	,	C	680	1335	
49	5	7	1	V	X	X	C	824	1490	
49	5	8	1	K	Z	Z	C	829	1715	
49	5	9	1	S	,	,	C	764	1701	
49	5	10	1	S	,	,	C	842	1750	
49	5	11	1	S	,	,	C	489	1289	
49	5	12	1	B	.	.	C	598	1475	
49	5	13	1	B	.	.	C	491	1691	
49	5	14	1	V	X	X	C	500	1935	
49	5	15	1	G	/	/	C	736	1420	
49	5	16	1	G	/	/	C	1011	1883	
49	5	17	1	D	C	C	C	1012	1398	
49	5	18	1	V	X	X	C	713	1739	
49	5	19	1	K	Z	Z	C	612	1534	
49	5	20	1	K	Z	Z	C	513	1793	
49	6	1	1	S	,	,	C	901	1546	
49	6	2	1	K	Z	Z	C	565	1653	
49	6	3	1	V	C	X	I	537	1047	
49	6	4	1	D	C	C	C	648	1956	
49	6	5	1	S	,	,	C	795	1870	
49	6	6	1	K	Z	Z	C	705	1309	
49	6	7	1	G	/	/	C	866	1643	
49	6	8	1	V	X	X	C	612	1509	
49	6	9	1	V	X	X	C	938	1622	
49	6	10	1	G	/	/	C	665	1980	
49	6	11	1	B	.	.	C	899	1768	
49	6	12	1	K	Z	Z	C	791	1484	
49	6	13	1	D	C	C	C	1123	1071	
49	6	14	1	D	C	C	C	576	1075	
49	6	15	1	V	X	X	C	588	1135	
49	6	16	1	G	/	/	C	736	1301	
49	6	17	1	G	/	/	C	570	1000	
49	6	18	1	D	X	C	I	775	1652	
49	6	19	1	D	C	C	C	587	1224	
49	6	20	1	K	Z	Z	C	647	1270	
49	7	1	1	D	C	C	C	916	1209	
49	7	2	1	V	X	X	C	614	1901	
49	7	3	1	V	X	X	C	514	1780	
49	7	4	1	S	,	,	C	651	1093	
49	7	5	1	S	,	,	C	458	1012	
49	7	6	1	S	,	,	C	459	1658	
49	7	7	1	K	Z	Z	C	661	1313	
49	7	8	1	B	.	.	C	670	1364	
49	7	9	1	B	.	.	C	619	1742	
49	7	10	1	B	.	.	C	465	1898	
49	7	11	1	K	Z	Z	C	597	1598	
49	7	12	1	D	C	C	C	625	1063	
49	7	13	1	B	.	.	C	824	1242	
