#TrainType2  -  Started: 5/4/2007 11:29:57 AM	
#SubID	Block	Trial	Condition	Display	Response	Correct_Response	Accuracy	RT	Intertrial_Interval_After_Response	
74	1	1	2	V	X	X	C	725	1158	
74	1	2	2	V	X	X	C	648	1412	
74	1	3	2	D	C	C	C	603	1169	
74	1	4	2	D	C	C	C	686	1471	
74	1	5	2	D	C	C	C	512	1321	
74	1	6	2	D	C	C	C	534	1625	
74	1	7	2	D	C	C	C	470	1743	
74	1	8	2	D	C	C	C	512	1736	
74	1	9	2	D	C	C	C	471	1628	
74	1	10	2	D	C	C	C	483	1685	
74	1	11	2	K	Z	Z	C	698	1604	
74	1	12	2	K	Z	Z	C	523	1928	
74	1	13	2	K	Z	Z	C	423	1028	
74	1	14	2	K	Z	Z	C	556	1187	
74	1	15	2	K	Z	Z	C	395	1292	
74	1	16	2	K	Z	Z	C	371	1880	
74	1	17	2	D	C	C	C	519	1762	
74	1	18	2	D	C	C	C	493	1438	
74	1	19	2	D	C	C	C	369	1238	
74	1	20	2	D	C	C	C	362	1351	
74	2	1	2	S	,	,	C	644	1055	
74	2	2	2	S	,	,	C	447	1059	
74	2	3	2	S	,	,	C	412	1564	
74	2	4	2	S	,	,	C	418	1828	
74	2	5	2	S	,	,	C	395	1275	
74	2	6	2	D	C	C	C	740	1879	
74	2	7	2	D	C	C	C	408	1603	
74	2	8	2	G	/	/	C	908	1659	
74	2	9	2	G	/	/	C	372	1646	
74	2	10	2	G	/	/	C	609	1263	
74	2	11	2	G	/	/	C	560	1938	
74	2	12	2	G	/	/	C	477	1590	
74	2	13	2	G	/	/	C	345	1208	
74	2	14	2	G	/	/	C	471	1024	
74	2	15	2	G	/	/	C	415	1059	
74	2	16	2	K	Z	Z	C	811	1215	
74	2	17	2	K	Z	Z	C	353	1121	
74	2	18	2	K	Z	Z	C	382	1525	
74	2	19	2	K	Z	Z	C	410	1872	
74	2	20	2	K	Z	Z	C	415	1943	
74	3	1	2	D	C	C	C	606	1662	
74	3	2	2	D	C	C	C	385	1360	
74	3	3	2	D	C	C	C	383	1152	
74	3	4	2	D	C	C	C	432	1332	
74	3	5	2	D	C	C	C	379	1951	
74	3	6	2	G	/	/	C	912	1960	
74	3	7	2	G	/	/	C	359	1324	
74	3	8	2	G	/	/	C	499	1638	
74	3	9	2	G	/	/	C	377	1237	
74	3	10	2	G	/	/	C	362	1101	
74	3	11	2	G	/	/	C	386	1629	
74	3	12	2	S	.	,	I	578	1542	
74	3	13	2	D	C	C	C	937	1536	
74	3	14	2	D	C	C	C	511	1721	
74	3	15	2	D	C	C	C	390	1054	
74	3	16	2	D	C	C	C	482	1599	
74	3	17	2	G	/	/	C	1168	1592	
74	3	18	2	K	Z	Z	C	727	1297	
74	3	19	2	K	Z	Z	C	446	1067	
74	3	20	2	B	.	.	C	1268	1956	
74	4	1	2	G	/	/	C	596	1859	
74	4	2	2	V	X	X	C	1036	1282	
74	4	3	2	V	X	X	C	366	1134	
74	4	4	2	V	X	X	C	337	1584	
74	4	5	2	V	X	X	C	334	1133	
74	4	6	2	V	X	X	C	354	1148	
74	4	7	2	V	X	X	C	355	1357	
74	4	8	2	V	X	X	C	386	1390	
74	4	9	2	V	X	X	C	337	1640	
74	4	10	2	G	/	/	C	663	1243	
74	4	11	2	G	/	/	C	356	1326	
74	4	12	2	G	/	/	C	337	1944	
74	4	13	2	G	/	/	C	407	1801	
74	4	14	2	B	.	.	C	582	1765	
74	4	15	2	B	.	.	C	314	1138	
74	4	16	2	B	.	.	C	382	1097	
74	4	17	2	S	,	,	C	694	1204	
74	4	18	2	S	,	,	C	300	1845	
74	4	19	2	D	C	C	C	522	1053	
74	4	20	2	D	C	C	C	434	1399	
74	5	1	2	S	,	,	C	916	1363	
74	5	2	2	S	,	,	C	364	1230	
74	5	3	2	V	X	X	C	833	1378	
74	5	4	2	V	X	X	C	365	1932	
74	5	5	2	V	X	X	C	451	1386	
74	5	6	2	V	X	X	C	581	1251	
74	5	7	2	V	X	X	C	428	1501	
74	5	8	2	D	C	C	C	610	1860	
74	5	9	2	D	C	C	C	395	1030	
74	5	10	2	D	C	C	C	426	1440	
74	5	11	2	D	C	C	C	350	1494	
74	5	12	2	D	C	C	C	361	1797	
74	5	13	2	D	C	C	C	378	1361	
74	5	14	2	S	,	,	C	894	1309	
74	5	15	2	S	,	,	C	434	1539	
74	5	16	2	S	,	,	C	380	1951	
74	5	17	2	S	,	,	C	400	1236	
74	5	18	2	S	,	,	C	428	1510	
74	5	19	2	B	.	.	C	761	1888	
74	5	20	2	B	.	.	C	367	1449	
74	6	1	2	V	X	X	C	772	1716	
74	6	2	2	V	X	X	C	475	1504	
74	6	3	2	V	X	X	C	527	1625	
74	6	4	2	V	X	X	C	438	1453	
74	6	5	2	K	Z	Z	C	818	1324	
74	6	6	2	K	Z	Z	C	419	1189	
74	6	7	2	K	Z	Z	C	379	1436	
74	6	8	2	V	X	X	C	483	1673	
74	6	9	2	V	X	X	C	406	1420	
74	6	10	2	V	X	X	C	339	1558	
74	6	11	2	V	X	X	C	489	1053	
74	6	12	2	V	X	X	C	403	1314	
74	6	13	2	V	X	X	C	300	1327	
74	6	14	2	V	X	X	C	320	1930	
74	6	15	2	V	X	X	C	325	1241	
74	6	16	2	V	X	X	C	390	1531	
74	6	17	2	V	X	X	C	356	1069	
74	6	18	2	V	X	X	C	370	1717	
74	6	19	2	V	X	X	C	362	1314	
74	6	20	2	V	X	X	C	349	1130	
74	7	1	2	K	Z	Z	C	677	1910	
74	7	2	2	K	Z	Z	C	361	1295	
74	7	3	2	K	Z	Z	C	400	1671	
74	7	4	2	K	Z	Z	C	376	1686	
74	7	5	2	K	Z	Z	C	329	1002	
74	7	6	2	D	C	C	C	645	1849	
74	7	7	2	D	C	C	C	326	1033	
74	7	8	2	D	C	C	C	390	1895	
74	7	9	2	D	C	C	C	359	1916	
74	7	10	2	D	C	C	C	355	1025	
74	7	11	2	D	C	C	C	398	1779	
74	7	12	2	D	C	C	C	299	1021	
74	7	13	2	D	C	C	C	370	1791	
74	7	14	2	S	,	,	C	591	1903	
74	7	15	2	S	,	,	C	320	1444	
74	7	16	2	S	,	,	C	507	1687	
74	7	17	2	S	,	,	C	296	1641	
74	7	18	2	S	,	,	C	325	1676	
74	7	19	2	S	,	,	C	339	1493	
74	7	20	2	S	,	,	C	282	1946	
74	8	1	2	D	C	C	C	580	1330	
74	8	2	2	D	C	C	C	397	1081	
74	8	3	2	D	C	C	C	310	1023	
74	8	4	2	D	C	C	C	431	1561	
74	8	5	2	D	C	C	C	309	1505	
74	8	6	2	D	C	C	C	302	1399	
74	8	7	2	D	C	C	C	264	1534	
74	8	8	2	D	C	C	C	288	1037	
74	8	9	2	D	C	C	C	323	1707	
74	8	10	2	V	X	X	C	500	1729	
74	8	11	2	V	X	X	C	303	1706	
74	8	12	2	G	/	/	C	1060	1763	
74	8	13	2	G	/	/	C	508	1897	
74	8	14	2	G	/	/	C	357	1345	
74	8	15	2	G	/	/	C	318	1149	
74	8	16	2	G	/	/	C	434	1736	
74	8	17	2	G	/	/	C	327	1650	
74	8	18	2	G	/	/	C	333	1136	
74	8	19	2	G	/	/	C	463	1344	
74	8	20	2	G	/	/	C	335	1195	
74	9	1	2	K	Z	Z	C	804	1195	
74	9	2	2	K	Z	Z	C	357	1712	
74	9	3	2	K	Z	Z	C	319	1513	
74	9	4	2	S	,	,	C	662	1846	
74	9	5	2	S	,	,	C	409	1538	
74	9	6	2	S	,	,	C	365	1948	
74	9	7	2	S	,	,	C	371	1711	
74	9	8	2	G	/	/	C	960	1407	
74	9	9	2	G	/	/	C	288	1918	
74	9	10	2	G	/	/	C	289	1051	
74	9	11	2	G	/	/	C	419	1640	
74	9	12	2	V	X	X	C	582	1622	
74	9	13	2	V	X	X	C	393	1098	
74	9	14	2	V	X	X	C	373	1394	
74	9	15	2	B	.	.	C	541	1026	
74	9	16	2	B	.	.	C	461	1632	
74	9	17	2	B	.	.	C	319	1540	
74	9	18	2	B	.	.	C	346	1269	
74	9	19	2	D	C	C	C	1162	1353	
74	9	20	2	D	C	C	C	294	1804	
74	10	1	2	K	Z	Z	C	563	1888	
74	10	2	2	K	Z	Z	C	335	1397	
74	10	3	2	K	Z	Z	C	362	1298	
74	10	4	2	K	Z	Z	C	413	1734	
74	10	5	2	K	Z	Z	C	409	1061	
74	10	6	2	K	Z	Z	C	395	1212	
74	10	7	2	K	Z	Z	C	372	1894	
74	10	8	2	K	Z	Z	C	361	1421	
74	10	9	2	K	Z	Z	C	370	1210	
74	10	10	2	K	Z	Z	C	326	1214	
74	10	11	2	K	Z	Z	C	305	1826	
74	10	12	2	K	Z	Z	C	333	1040	
74	10	13	2	K	Z	Z	C	367	1905	
74	10	14	2	K	Z	Z	C	350	1522	
74	10	15	2	V	X	X	C	605	1220	
74	10	16	2	V	X	X	C	379	1895	
74	10	17	2	V	X	X	C	280	1031	
74	10	18	2	V	X	X	C	376	1402	
74	10	19	2	D	C	C	C	884	1851	
74	10	20	2	G	/	/	C	708	1480	
74	11	1	2	G	/	/	C	853	1813	
74	11	2	2	G	/	/	C	314	1492	
74	11	3	2	V	X	X	C	619	1550	
74	11	4	2	G	/	/	C	577	1836	
74	11	5	2	G	/	/	C	467	1083	
74	11	6	2	K	Z	Z	C	884	1423	
74	11	7	2	K	Z	Z	C	512	1507	
74	11	8	2	K	Z	Z	C	412	1881	
74	11	9	2	K	Z	Z	C	406	1313	
74	11	10	2	K	Z	Z	C	382	1293	
74	11	11	2	K	Z	Z	C	354	1438	
74	11	12	2	K	Z	Z	C	481	1111	
74	11	13	2	K	Z	Z	C	391	1060	
74	11	14	2	K	Z	Z	C	346	1075	
74	11	15	2	K	Z	Z	C	315	1971	
74	11	16	2	K	Z	Z	C	315	1418	
74	11	17	2	K	Z	Z	C	342	1397	
74	11	18	2	K	Z	Z	C	330	1320	
74	11	19	2	K	Z	Z	C	343	1085	
74	11	20	2	K	Z	Z	C	354	1611	
74	12	1	2	S	,	,	C	868	1624	
74	12	2	2	S	,	,	C	407	1723	
74	12	3	2	S	,	,	C	339	1025	
74	12	4	2	S	,	,	C	351	1894	
74	12	5	2	S	,	,	C	457	1554	
74	12	6	2	S	,	,	C	397	1619	
74	12	7	2	S	,	,	C	332	1802	
74	12	8	2	S	,	,	C	341	1356	
74	12	9	2	K	Z	Z	C	739	1852	
74	12	10	2	K	Z	Z	C	371	1143	
74	12	11	2	K	Z	Z	C	360	1886	
74	12	12	2	K	Z	Z	C	320	1069	
74	12	13	2	K	Z	Z	C	531	1759	
74	12	14	2	K	Z	Z	C	336	1802	
74	12	15	2	K	Z	Z	C	293	1213	
74	12	16	2	K	Z	Z	C	339	1642	
74	12	17	2	S	,	,	C	549	1711	
74	12	18	2	S	,	,	C	272	1233	
74	12	19	2	S	,	,	C	383	1613	
74	12	20	2	S	,	,	C	290	1660	
74	13	1	2	V	X	X	C	1076	1232	
74	13	2	2	V	X	X	C	288	1269	
74	13	3	2	V	X	X	C	299	1035	
74	13	4	2	V	X	X	C	275	1381	
74	13	5	2	V	X	X	C	282	1027	
74	13	6	2	V	X	X	C	317	1176	
74	13	7	2	V	X	X	C	279	1959	
74	13	8	2	S	,	,	C	488	1461	
74	13	9	2	S	,	,	C	282	1391	
74	13	10	2	S	,	,	C	257	1943	
74	13	11	2	S	,	,	C	407	1039	
74	13	12	2	S	,	,	C	352	1642	
74	13	13	2	S	,	,	C	341	1159	
74	13	14	2	S	,	,	C	328	1162	
74	13	15	2	S	,	,	C	358	1805	
74	13	16	2	S	,	,	C	321	1605	
74	13	17	2	S	,	,	C	282	1501	
74	13	18	2	V	X	X	C	530	1554	
74	13	19	2	V	X	X	C	285	1804	
74	13	20	2	S	,	,	C	531	1117	
74	14	1	2	S	,	,	C	612	1746	
74	14	2	2	S	,	,	C	285	1723	
74	14	3	2	S	,	,	C	324	1864	
74	14	4	2	S	,	,	C	311	1785	
74	14	5	2	S	,	,	C	277	1407	
74	14	6	2	S	,	,	C	304	1556	
74	14	7	2	V	X	X	C	587	1375	
74	14	8	2	D	C	C	C	704	1519	
74	14	9	2	D	C	C	C	288	1474	
74	14	10	2	D	C	C	C	317	1744	
74	14	11	2	B	.	.	C	1167	1139	
74	14	12	2	V	X	X	C	652	1636	
74	14	13	2	B	.	.	C	443	1168	
74	14	14	2	B	.	.	C	384	1077	
74	14	15	2	K	Z	Z	C	521	1049	
74	14	16	2	B	.	.	C	487	1263	
74	14	17	2	B	.	.	C	320	1139	
74	14	18	2	B	.	.	C	300	1976	
74	14	19	2	S	,	,	C	454	1864	
74	14	20	2	S	,	,	C	471	1558	
74	15	1	2	S	,	,	C	836	1078	
74	15	2	2	S	,	,	C	281	1733	
74	15	3	2	S	,	,	C	314	1873	
74	15	4	2	S	,	,	C	318	1856	
74	15	5	2	S	,	,	C	335	1737	
74	15	6	2	S	,	,	C	342	1458	
74	15	7	2	S	,	,	C	333	1575	
74	15	8	2	S	,	,	C	440	1805	
74	15	9	2	S	,	,	C	338	1911	
74	15	10	2	S	,	,	C	264	1727	
74	15	11	2	D	X	C	I	528	1108	
74	15	12	2	D	C	C	C	2267	1669	
74	15	13	2	D	C	C	C	441	1077	
74	15	14	2	D	C	C	C	618	1452	
74	15	15	2	D	C	C	C	339	1634	
74	15	16	2	D	C	C	C	365	1088	
74	15	17	2	D	C	C	C	447	1010	
74	15	18	2	V	X	X	C	542	1707	
74	15	19	2	V	X	X	C	355	1301	
74	15	20	2	V	X	X	C	346	1213	
74	16	1	2	V	X	X	C	772	1000	
74	16	2	2	V	X	X	C	455	1748	
74	16	3	2	V	X	X	C	426	1925	
74	16	4	2	V	X	X	C	346	1090	
74	16	5	2	V	X	X	C	413	1224	
74	16	6	2	V	X	X	C	328	1718	
74	16	7	2	V	X	X	C	377	1314	
74	16	8	2	V	X	X	C	317	1507	
74	16	9	2	V	X	X	C	301	1207	
74	16	10	2	V	X	X	C	280	1686	
74	16	11	2	V	X	X	C	328	1087	
74	16	12	2	V	X	X	C	320	1039	
74	16	13	2	V	X	X	C	319	1140	
74	16	14	2	V	X	X	C	235	1361	
74	16	15	2	V	X	X	C	270	1631	
74	16	16	2	V	X	X	C	304	1155	
74	16	17	2	V	X	X	C	268	1229	
74	16	18	2	V	X	X	C	290	1593	
74	16	19	2	S	,	,	C	487	1824	
74	16	20	2	S	,	,	C	334	1254	
74	17	1	2	V	X	X	C	468	1104	
74	17	2	2	G	/	/	C	879	1022	
74	17	3	2	D	C	C	C	562	1248	
74	17	4	2	D	C	C	C	383	1455	
