#TrainType2  -  Started: 4/25/2007 2:21:52 PM	
#SubID	Block	Trial	Condition	Display	Response	Correct_Response	Accuracy	RT	Intertrial_Interval_After_Response	
4	1	1	4	K	Z	Z	C	1095	1573	
4	1	2	4	K	Z	Z	C	830	1762	
4	1	3	4	B	.	.	C	1437	1350	
4	1	4	4	K	Z	Z	C	750	1141	
4	1	5	4	G	/	/	C	1093	1183	
4	1	6	4	B	.	.	C	681	1370	
4	1	7	4	G	/	/	C	697	1825	
4	1	8	4	D	C	C	C	827	1344	
4	1	9	4	K	Z	Z	C	698	1455	
4	1	10	4	S	,	,	C	1030	1834	
4	1	11	4	B	.	.	C	975	1143	
4	1	12	4	D	C	C	C	818	1565	
4	1	13	4	S	,	,	C	947	1543	
4	1	14	4	D	C	C	C	570	1545	
4	1	15	4	S	,	,	C	878	1847	
4	1	16	4	K	Z	Z	C	648	1642	
4	1	17	4	S	,	,	C	765	1992	
4	1	18	4	K	Z	Z	C	599	1412	
4	1	19	4	G	/	/	C	982	1111	
4	1	20	4	D	C	C	C	690	1178	
4	2	1	4	D	C	C	C	650	1237	
4	2	2	4	K	Z	Z	C	579	1359	
4	2	3	4	B	.	.	C	898	1256	
4	2	4	4	B	.	.	C	497	1044	
4	2	5	4	V	X	X	C	651	1107	
4	2	6	4	K	Z	Z	C	585	1827	
4	2	7	4	K	Z	Z	C	729	1240	
4	2	8	4	G	/	/	C	817	1877	
4	2	9	4	S	,	,	C	864	1317	
4	2	10	4	S	,	,	C	834	1270	
4	2	11	4	V	X	X	C	635	1165	
4	2	12	4	G	/	/	C	907	1574	
4	2	13	4	K	Z	Z	C	606	1978	
4	2	14	4	B	.	.	C	758	1662	
4	2	15	4	S	,	,	C	755	1771	
4	2	16	4	V	X	X	C	671	1803	
4	2	17	4	S	,	,	C	763	1084	
4	2	18	4	K	Z	Z	C	699	1987	
4	2	19	4	B	.	.	C	911	1938	
4	2	20	4	S	,	,	C	990	1497	
4	3	1	4	D	C	C	C	754	1028	
4	3	2	4	K	Z	Z	C	552	1748	
4	3	3	4	G	/	/	C	798	1189	
4	3	4	4	K	Z	Z	C	645	1354	
4	3	5	4	V	X	X	C	640	1088	
4	3	6	4	K	Z	Z	C	599	1463	
4	3	7	4	B	.	.	C	837	1186	
4	3	8	4	G	/	/	C	501	1336	
4	3	9	4	S	,	,	C	452	1936	
4	3	10	4	B	.	.	C	559	1167	
4	3	11	4	B	.	.	C	576	1234	
4	3	12	4	K	Z	Z	C	694	1172	
