#TrainType2  -  Started: 5/4/2007 5:29:23 PM	
#SubID	Block	Trial	Condition	Display	Response	Correct_Response	Accuracy	RT	Intertrial_Interval_After_Response	
88	1	1	4	B	X	.	I	1221	1668	
88	1	2	4	K	Z	Z	C	895	1421	
88	1	3	4	S	,	,	C	1046	1290	
88	1	4	4	G	/	/	C	825	1393	
88	1	5	4	D	C	C	C	1090	1291	
88	1	6	4	G	C	/	I	648	1703	
88	1	7	4	G	/	/	C	988	1850	
88	1	8	4	S	,	,	C	697	1604	
88	1	9	4	B	.	.	C	1551	1854	
88	1	10	4	K	Z	Z	C	421	1719	
88	1	11	4	B	.	.	C	540	1543	
88	1	12	4	G	/	/	C	1468	1809	
88	1	13	4	G	/	/	C	642	1391	
88	1	14	4	S	,	,	C	819	1789	
88	1	15	4	D	C	C	C	806	1257	
88	1	16	4	G	/	/	C	810	1993	
88	1	17	4	S	,	,	C	522	1768	
88	1	18	4	S	,	,	C	715	1688	
88	1	19	4	V	X	X	C	1083	1961	
88	1	20	4	K	Z	Z	C	634	1843	
88	2	1	4	G	/	/	C	421	1174	
88	2	2	4	K	Z	Z	C	714	1142	
88	2	3	4	D	C	C	C	749	1193	
88	2	4	4	D	C	C	C	570	1250	
88	2	5	4	K	Z	Z	C	593	1632	
88	2	6	4	V	X	X	C	355	1332	
88	2	7	4	G	/	/	C	911	1579	
88	2	8	4	D	C	C	C	728	1811	
88	2	9	4	D	C	C	C	352	1487	
88	2	10	4	B	.	.	C	772	1391	
88	2	11	4	G	/	/	C	452	1316	
88	2	12	4	V	X	X	C	447	1319	
88	2	13	4	D	C	C	C	186	1919	
88	2	14	4	D	C	C	C	228	1905	
88	2	15	4	V	X	X	C	162	1684	
88	2	16	4	V	X	X	C	175	1278	
88	2	17	4	B	.	.	C	181	1428	
88	2	18	4	V	X	X	C	207	1414	
88	2	19	4	S	,	,	C	173	1537	
88	2	20	4	S	,	,	C	178	1391	
88	3	1	4	K	Z	Z	C	184	1350	
88	3	2	4	G	/	/	C	269	1911	
88	3	3	4	S	,	,	C	188	1810	
88	3	4	4	B	.	.	C	177	1063	
88	3	5	4	D	C	C	C	140	1344	
88	3	6	4	B	.	.	C	179	1341	
88	3	7	4	B	.	.	C	153	1014	
88	3	8	4	G	/	/	C	157	1906	
88	3	9	4	S	,	,	C	33	1900	
88	3	10	4	G	/	/	C	90	1103	
88	3	11	4	S	,	,	C	84	1742	
88	3	12	4	S	,	,	C	85	1231	
88	3	13	4	V	X	X	C	148	1834	
88	3	14	4	D	C	C	C	108	1551	
88	3	15	4	D	C	C	C	196	1160	
88	3	16	4	K	Z	Z	C	110	1556	
88	3	17	4	V	X	X	C	114	1791	
88	3	18	4	S	,	,	C	100	1487	
88	3	19	4	D	C	C	C	84	1516	
88	3	20	4	G	/	/	C	135	1098	
88	4	1	4	V	X	X	C	40	1744	
88	4	2	4	D	C	C	C	86	1672	
88	4	3	4	B	.	.	C	139	1634	
88	4	4	4	K	Z	Z	C	36	1282	
88	4	5	4	B	.	.	C	52	1494	
88	4	6	4	B	.	.	C	157	1315	
88	4	7	4	K	Z	Z	C	128	1417	
88	4	8	4	D	C	C	C	93	1232	
88	4	9	4	G	/	/	C	22	1171	
88	4	10	4	B	.	.	C	112	1583	
88	4	11	4	G	/	/	C	71	1346	
88	4	12	4	K	Z	Z	C	36	1276	
88	4	13	4	G	/	/	C	58	1734	
88	4	14	4	K	Z	Z	C	32	1092	
88	4	15	4	D	C	C	C	143	1980	
88	4	16	4	G	/	/	C	103	1447	
88	4	17	4	D	C	C	C	139	1466	
88	4	18	4	D	C	C	C	28	1413	
88	4	19	4	S	,	,	C	62	1456	
88	4	20	4	G	/	/	C	198	1980	
88	5	1	4	V	X	X	C	136	1482	
88	5	2	4	B	.	.	C	137	1571	
88	5	3	4	G	/	/	C	51	1990	
88	5	4	4	G	/	/	C	-3	1812	
88	5	5	4	G	/	/	C	92	1224	
88	5	6	4	D	C	C	C	62	1542	
88	5	7	4	B	.	.	C	189	1374	
88	5	8	4	G	/	/	C	72	1084	
88	5	9	4	B	.	.	C	151	1962	
88	5	10	4	K	Z	Z	C	121	1757	
88	5	11	4	D	C	C	C	41	1482	
88	5	12	4	K	Z	Z	C	28	1642	
88	5	13	4	D	C	C	C	105	1293	
88	5	14	4	V	X	X	C	86	1598	
88	5	15	4	D	C	C	C	101	1762	
88	5	16	4	D	C	C	C	4	1531	
88	5	17	4	D	C	C	C	59	1646	
88	5	18	4	D	C	C	C	120	1903	
88	5	19	4	S	,	,	C	55	1742	
88	5	20	4	G	/	/	C	165	1503	
88	6	1	4	K	Z	Z	C	120	1772	
88	6	2	4	B	.	.	C	167	1460	
88	6	3	4	K	Z	Z	C	82	1527	
88	6	4	4	B	.	.	C	15	1511	
88	6	5	4	G	/	/	C	63	1255	
88	6	6	4	G	/	/	C	76	1513	
88	6	7	4	S	,	,	C	106	1303	
88	6	8	4	S	,	,	C	60	1211	
88	6	9	4	D	C	C	C	91	1006	
88	6	10	4	B	.	.	C	37	1256	
88	6	11	4	K	Z	Z	C	30	1832	
88	6	12	4	K	Z	Z	C	171	1465	
88	6	13	4	S	,	,	C	45	1765	
88	6	14	4	S	,	,	C	110	1340	
88	6	15	4	V	X	X	C	42	1954	
88	6	16	4	G	/	/	C	113	1835	
88	6	17	4	D	C	C	C	27	1596	
88	6	18	4	S	,	,	C	119	1367	
88	6	19	4	S	,	,	C	31	1085	
88	6	20	4	D	C	C	C	89	1086	
88	7	1	4	B	.	.	C	25	1396	
88	7	2	4	S	,	,	C	114	1391	
88	7	3	4	D	C	C	C	132	1726	
88	7	4	4	S	,	,	C	133	1689	
88	7	5	4	G	/	/	C	26	1387	
88	7	6	4	S	,	,	C	75	1420	
88	7	7	4	D	C	C	C	87	1949	
88	7	8	4	B	.	.	C	56	1315	
88	7	9	4	D	C	C	C	67	1622	
88	7	10	4	B	.	.	C	32	1917	
88	7	11	4	B	.	.	C	118	1907	
88	7	12	4	G	/	/	C	94	1340	
88	7	13	4	D	C	C	C	151	1478	
88	7	14	4	D	C	C	C	93	1295	
88	7	15	4	V	X	X	C	132	1331	
88	7	16	4	V	X	X	C	35	1343	
88	7	17	4	G	/	/	C	39	1164	
88	7	18	4	S	,	,	C	42	1422	
88	7	19	4	V	X	X	C	72	1030	
88	7	20	4	K	Z	Z	C	109	1606	
88	8	1	4	D	C	C	C	8	1216	
88	8	2	4	K	Z	Z	C	115	1120	
88	8	3	4	S	,	,	C	54	1392	
88	8	4	4	B	.	.	C	6	1612	
88	8	5	4	K	Z	Z	C	39	1998	
88	8	6	4	D	C	C	C	56	1662	
88	8	7	4	G	/	/	C	101	1883	
88	8	8	4	K	Z	Z	C	27	1551	
88	8	9	4	B	.	.	C	4	1199	
88	8	10	4	G	/	/	C	116	1274	
88	8	11	4	K	Z	Z	C	44	1544	
88	8	12	4	S	,	,	C	155	1813	
88	8	13	4	B	.	.	C	113	1343	
88	8	14	4	S	,	,	C	100	1639	
88	8	15	4	S	,	,	C	236	1498	
88	8	16	4	D	C	C	C	12	1492	
88	8	17	4	V	X	X	C	130	1275	
88	8	18	4	D	C	C	C	43	1387	
88	8	19	4	K	Z	Z	C	152	1445	
88	8	20	4	K	Z	Z	C	110	1887	
88	9	1	4	K	Z	Z	C	43	1674	
88	9	2	4	S	,	,	C	140	1607	
88	9	3	4	B	.	.	C	15	1162	
88	9	4	4	S	,	,	C	44	1996	
88	9	5	4	D	C	C	C	87	1541	
88	9	6	4	G	/	/	C	62	1338	
88	9	7	4	G	/	/	C	121	1006	
88	9	8	4	D	C	C	C	117	1024	
88	9	9	4	S	,	,	C	67	1712	
88	9	10	4	D	C	C	C	147	1071	
88	9	11	4	B	.	.	C	87	1410	
88	9	12	4	B	.	.	C	20	1880	
88	9	13	4	G	/	/	C	14	1345	
88	9	14	4	B	.	.	C	5	1254	
88	9	15	4	V	X	X	C	112	1387	
88	9	16	4	K	Z	Z	C	11	1670	
88	9	17	4	B	.	.	C	141	1430	
88	9	18	4	B	.	.	C	-3	1785	
88	9	19	4	V	X	X	C	58	1027	
88	9	20	4	S	,	,	C	112	1208	
88	10	1	4	V	X	X	C	40	1284	
88	10	2	4	G	/	/	C	98	1515	
88	10	3	4	B	.	.	C	11	2000	
88	10	4	4	B	.	.	C	102	1512	
88	10	5	4	B	.	.	C	203	1052	
88	10	6	4	D	C	C	C	58	1751	
88	10	7	4	V	X	X	C	140	1048	
88	10	8	4	K	Z	Z	C	27	1299	
88	10	9	4	S	,	,	C	128	1207	
88	10	10	4	K	Z	Z	C	63	1751	
88	10	11	4	S	,	,	C	76	1501	
88	10	12	4	B	.	.	C	104	1493	
88	10	13	4	S	,	,	C	17	1050	
88	10	14	4	S	,	,	C	73	1225	
88	10	15	4	K	Z	Z	C	61	1759	
88	10	16	4	V	X	X	C	87	1719	
88	10	17	4	V	X	X	C	140	1210	
88	10	18	4	B	.	.	C	105	1839	
88	10	19	4	V	X	X	C	164	1804	
88	10	20	4	K	Z	Z	C	10	1805	
88	11	1	4	B	.	.	C	43	1146	
88	11	2	4	D	C	C	C	44	1710	
88	11	3	4	V	X	X	C	88	1694	
88	11	4	4	S	,	,	C	56	1283	
88	11	5	4	G	/	/	C	19	1643	
88	11	6	4	G	/	/	C	26	1909	
88	11	7	4	V	X	X	C	1	1067	
88	11	8	4	V	X	X	C	59	1889	
88	11	9	4	G	/	/	C	98	1313	
88	11	10	4	B	.	.	C	69	1960	
88	11	11	4	V	X	X	C	94	1639	
88	11	12	4	B	.	.	C	47	1058	
88	11	13	4	K	Z	Z	C	20	1100	
88	11	14	4	B	.	.	C	58	1339	
88	11	15	4	D	C	C	C	27	1702	
88	11	16	4	V	X	X	C	157	1435	
88	11	17	4	K	Z	Z	C	43	1775	
88	11	18	4	K	Z	Z	C	55	1978	
88	11	19	4	D	C	C	C	105	1628	
88	11	20	4	D	C	C	C	26	1362	
88	12	1	4	K	Z	Z	C	72	1433	
88	12	2	4	G	/	/	C	90	1759	
88	12	3	4	K	Z	Z	C	132	1367	
88	12	4	4	G	/	/	C	79	1386	
88	12	5	4	V	X	X	C	12	1002	
88	12	6	4	G	/	/	C	73	1019	
88	12	7	4	G	/	/	C	120	1947	
88	12	8	4	K	Z	Z	C	104	1759	
88	12	9	4	K	Z	Z	C	39	1737	
88	12	10	4	G	/	/	C	122	1047	
88	12	11	4	D	C	C	C	79	1974	
88	12	12	4	S	,	,	C	112	1934	
88	12	13	4	G	/	/	C	165	1719	
