12	1	1	3	4	1	2	-600	1	3	1	1	3	1469	1	
12	1	2	3	4	1	2	-600	1	4	2	1	4	1542	1	
12	1	3	3	4	1	2	-600	1	4	2	1	4	638	1	
12	1	4	3	4	1	2	-600	1	1	3	1	1	519	1	
12	1	5	3	4	1	2	-600	1	4	2	1	4	561	1	
12	1	6	3	4	1	2	-600	1	2	4	1	2	597	1	
12	1	7	3	4	1	2	-600	1	2	4	1	1	514	0	
12	1	8	3	4	1	2	-600	1	4	3	0	4	639	1	
12	1	9	3	4	1	2	-600	1	2	2	0	2	541	1	
12	1	10	3	4	1	2	-600	1	4	2	1	4	556	1	
12	1	11	3	4	1	2	-600	1	1	3	1	1	461	1	
12	1	12	3	4	1	2	-600	1	1	3	1	1	448	1	
12	1	13	3	4	1	2	-600	1	3	3	0	4	710	0	
12	1	14	3	4	1	2	-600	1	2	4	1	2	502	1	
12	1	15	3	4	1	2	-600	1	4	2	1	3	478	0	
12	1	16	3	4	1	2	-600	1	1	3	1	1	508	1	
12	1	17	3	4	1	2	-600	1	2	4	1	2	454	1	
12	1	18	3	4	1	2	-600	1	1	3	1	1	454	1	
12	1	19	3	4	1	2	-600	1	2	4	1	2	479	1	
12	1	20	3	4	1	2	-600	1	2	4	1	1	559	0	
12	2	1	3	4	1	2	-600	1	1	3	1	1	467	1	
12	2	2	3	4	1	2	-600	1	1	3	1	1	381	1	
12	2	3	3	4	1	2	-600	1	1	3	1	1	418	1	
12	2	4	3	4	1	2	-600	1	4	2	1	4	530	1	
12	2	5	3	4	1	2	-600	1	1	3	1	1	417	1	
12	2	6	3	4	1	2	-600	1	3	1	1	4	584	0	
12	2	7	3	4	1	2	-600	1	1	3	1	1	436	1	
12	2	8	3	4	1	2	-600	1	3	1	1	3	453	1	
12	2	9	3	4	1	2	-600	1	4	3	0	3	492	0	
12	2	10	3	4	1	2	-600	1	3	4	0	3	623	1	
12	2	11	3	4	1	2	-600	1	4	2	1	4	594	1	
12	2	12	3	4	1	2	-600	1	3	1	1	3	606	1	
12	2	13	3	4	1	2	-600	1	2	4	1	2	549	1	
12	2	14	3	4	1	2	-600	1	4	2	1	4	615	1	
12	2	15	3	4	1	2	-600	1	3	1	1	3	550	1	
12	2	16	3	4	1	2	-600	1	4	2	1	3	512	0	
12	2	17	3	4	1	2	-600	1	4	2	1	4	497	1	
12	2	18	3	4	1	2	-600	1	1	3	1	1	451	1	
12	2	19	3	4	1	2	-600	1	3	2	0	4	1104	0	
12	2	20	3	4	1	2	-600	1	2	4	1	3	452	0	
12	3	1	3	4	1	2	-600	1	4	2	1	4	569	1	
12	3	2	3	4	1	2	-600	1	1	3	1	1	444	1	
12	3	3	3	4	1	2	-600	1	3	1	1	3	502	1	
12	3	4	3	4	1	2	-600	1	2	2	0	2	458	1	
12	3	5	3	4	1	2	-600	1	3	1	1	3	494	1	
12	3	6	3	4	1	2	-600	1	4	2	1	4	512	1	
12	3	7	3	4	1	2	-600	1	4	2	1	4	485	1	
12	3	8	3	4	1	2	-600	1	4	2	1	4	438	1	
12	3	9	3	4	1	2	-600	1	3	1	1	3	544	1	
12	3	10	3	4	1	2	-600	1	3	1	1	3	398	1	
12	3	11	3	4	1	2	-600	1	4	2	1	4	504	1	
12	3	12	3	4	1	2	-600	1	4	2	1	4	363	1	
12	3	13	3	4	1	2	-600	1	3	4	0	3	477	1	
12	3	14	3	4	1	2	-600	1	1	3	1	1	494	1	
12	3	15	3	4	1	2	-600	1	2	4	1	2	531	1	
12	3	16	3	4	1	2	-600	1	1	3	1	1	488	1	
12	3	17	3	4	1	2	-600	1	3	1	1	3	447	1	
12	3	18	3	4	1	2	-600	1	4	4	0	4	557	1	
12	3	19	3	4	1	2	-600	1	2	4	1	2	535	1	
12	3	20	3	4	1	2	-600	1	1	3	1	2	433	0	
12	4	1	3	4	1	2	-600	1	3	1	1	3	522	1	
12	4	2	3	4	1	2	-600	1	3	1	1	3	366	1	
12	4	3	3	4	1	2	-600	1	3	1	1	3	342	1	
12	4	4	3	4	1	2	-600	1	1	3	1	1	408	1	
12	4	5	3	4	1	2	-600	1	3	1	1	3	414	1	
12	4	6	3	4	1	2	-600	1	3	1	1	3	406	1	
12	4	7	3	4	1	2	-600	1	4	2	1	4	514	1	
12	4	8	3	4	1	2	-600	1	3	1	1	3	397	1	
12	4	9	3	4	1	2	-600	1	1	3	1	1	402	1	
12	4	10	3	4	1	2	-600	1	1	3	1	1	466	1	
12	4	11	3	4	1	2	-600	1	2	4	1	2	453	1	
12	4	12	3	4	1	2	-600	1	3	1	1	3	512	1	
12	4	13	3	4	1	2	-600	1	2	4	1	3	448	0	
12	4	14	3	4	1	2	-600	1	2	4	1	2	423	1	
12	4	15	3	4	1	2	-600	1	1	3	1	1	473	1	
12	4	16	3	4	1	2	-600	1	4	2	1	4	544	1	
12	4	17	3	4	1	2	-600	1	4	2	1	4	417	1	
12	4	18	3	4	1	2	-600	1	4	2	1	4	397	1	
12	4	19	3	4	1	2	-600	1	4	2	1	4	383	1	
12	4	20	3	4	1	2	-600	1	3	1	1	2	398	0	
12	5	1	3	4	1	2	-600	1	1	4	0	1	469	1	
12	5	2	3	4	1	2	-600	1	3	1	1	3	458	1	
12	5	3	3	4	1	2	-600	1	3	1	1	3	383	1	
12	5	4	3	4	1	2	-600	1	2	4	1	2	526	1	
12	5	5	3	4	1	2	-600	1	4	2	1	3	503	0	
12	5	6	3	4	1	2	-600	1	2	4	1	2	493	1	
12	5	7	3	4	1	2	-600	1	2	4	1	2	380	1	
12	5	8	3	4	1	2	-600	1	3	1	1	3	498	1	
12	5	9	3	4	1	2	-600	1	1	3	1	1	483	1	
12	5	10	3	4	1	2	-600	1	4	2	1	4	509	1	
12	5	11	3	4	1	2	-600	1	1	1	0	1	537	1	
12	5	12	3	4	1	2	-600	1	3	1	1	3	741	1	
12	5	13	3	4	1	2	-600	1	4	2	1	4	696	1	
12	5	14	3	4	1	2	-600	1	1	3	1	1	475	1	
12	5	15	3	4	1	2	-600	1	2	4	1	2	810	1	
12	5	16	3	4	1	2	-600	1	2	4	1	2	409	1	
12	5	17	3	4	1	2	-600	1	2	2	0	2	485	1	
12	5	18	3	4	1	2	-600	1	2	4	1	2	480	1	
12	5	19	3	4	1	2	-600	1	2	4	1	2	467	1	
12	5	20	3	4	1	2	-600	1	4	2	1	4	559	1	
12	6	1	3	4	1	2	-600	1	2	2	0	2	468	1	
12	6	2	3	4	1	2	-600	1	1	3	1	1	422	1	
12	6	3	3	4	1	2	-600	1	2	4	1	2	394	1	
12	6	4	3	4	1	2	-600	1	1	3	1	1	422	1	
12	6	5	3	4	1	2	-600	1	2	4	1	2	407	1	
12	6	6	3	4	1	2	-600	1	4	2	1	4	640	1	
12	6	7	3	4	1	2	-600	1	3	1	1	3	515	1	
12	6	8	3	4	1	2	-600	1	4	3	0	4	589	1	
12	6	9	3	4	1	2	-600	1	3	1	1	3	532	1	
12	6	10	3	4	1	2	-600	1	2	4	1	2	469	1	
12	6	11	3	4	1	2	-600	1	2	4	1	2	334	1	
12	6	12	3	4	1	2	-600	1	4	2	1	4	545	1	
12	6	13	3	4	1	2	-600	1	4	2	1	4	435	1	
12	6	14	3	4	1	2	-600	1	2	4	1	2	430	1	
12	6	15	3	4	1	2	-600	1	4	2	1	4	528	1	
12	6	16	3	4	1	2	-600	1	2	4	1	2	419	1	
12	6	17	3	4	1	2	-600	1	4	2	1	4	591	1	
12	6	18	3	4	1	2	-600	1	2	4	1	2	463	1	
12	6	19	3	4	1	2	-600	1	4	2	1	4	683	1	
12	6	20	3	4	1	2	-600	1	2	3	0	2	428	1	
12	7	1	3	4	1	2	-600	1	4	2	1	4	470	1	
12	7	2	3	4	1	2	-600	1	3	1	1	2	415	0	
12	7	3	3	4	1	2	-600	1	2	4	1	2	387	1	
12	7	4	3	4	1	2	-600	1	4	2	1	4	491	1	
12	7	5	3	4	1	2	-600	1	1	3	1	1	476	1	
12	7	6	3	4	1	2	-600	1	1	1	0	1	366	1	
12	7	7	3	4	1	2	-600	1	1	3	1	1	492	1	
12	7	8	3	4	1	2	-600	1	3	1	1	3	511	1	
12	7	9	3	4	1	2	-600	1	1	3	1	1	450	1	
12	7	10	3	4	1	2	-600	1	1	3	1	1	397	1	
12	7	11	3	4	1	2	-600	1	3	1	1	3	441	1	
12	7	12	3	4	1	2	-600	1	3	1	1	3	407	1	
12	7	13	3	4	1	2	-600	1	2	4	1	2	500	1	
12	7	14	3	4	1	2	-600	1	2	2	0	2	508	1	
12	7	15	3	4	1	2	-600	1	1	3	1	1	576	1	
12	7	16	3	4	1	2	-600	1	2	4	1	2	429	1	
12	7	17	3	4	1	2	-600	1	4	2	1	4	599	1	
12	7	18	3	4	1	2	-600	1	1	3	1	1	523	1	
12	7	19	3	4	1	2	-600	1	3	3	0	3	622	1	
12	7	20	3	4	1	2	-600	1	2	4	1	2	444	1	
12	8	1	3	4	1	2	-600	1	4	2	1	4	501	1	
12	8	2	3	4	1	2	-600	1	4	2	1	4	352	1	
12	8	3	3	4	1	2	-600	1	1	3	1	2	406	0	
12	8	4	3	4	1	2	-600	1	1	3	1	1	380	1	
12	8	5	3	4	1	2	-600	1	1	3	1	1	449	1	
12	8	6	3	4	1	2	-600	1	2	4	1	2	467	1	
12	8	7	3	4	1	2	-600	1	3	1	1	3	487	1	
12	8	8	3	4	1	2	-600	1	3	1	1	3	494	1	
12	8	9	3	4	1	2	-600	1	3	1	1	3	415	1	
12	8	10	3	4	1	2	-600	1	3	1	1	3	367	1	
12	8	11	3	4	1	2	-600	1	2	4	1	2	430	1	
12	8	12	3	4	1	2	-600	1	2	4	1	2	355	1	
12	8	13	3	4	1	2	-600	1	3	1	1	3	534	1	
12	8	14	3	4	1	2	-600	1	1	3	1	3	408	0	
12	8	15	3	4	1	2	-600	1	2	4	1	2	439	1	
12	8	16	3	4	1	2	-600	1	4	2	1	4	918	1	
12	8	17	3	4	1	2	-600	1	3	1	1	3	641	1	
12	8	18	3	4	1	2	-600	1	4	2	1	4	611	1	
12	8	19	3	4	1	2	-600	1	1	3	1	1	504	1	
