35	18	1	4	3	1	2	-400	1	3	1	1	3	600	1	
35	18	2	4	3	1	2	-400	1	2	1	0	2	564	1	
35	18	3	4	3	1	2	-400	1	3	2	0	3	465	1	
35	18	4	4	3	1	2	-400	1	3	1	1	3	364	1	
35	18	5	4	3	1	2	-400	1	1	3	0	1	542	1	
35	18	6	4	3	1	2	-400	1	3	2	0	3	554	1	
35	18	7	4	3	1	2	-400	1	1	3	0	2	482	0	
35	18	8	4	3	1	2	-400	1	2	2	0	3	439	0	
35	18	9	4	3	1	2	-400	1	2	4	0	1	427	0	
35	18	10	4	3	1	2	-400	1	4	1	0	4	522	1	
35	18	11	4	3	1	2	-400	1	4	2	1	4	358	1	
35	18	12	4	3	1	2	-400	1	3	4	0	3	596	1	
35	18	13	4	3	1	2	-400	1	4	4	0	4	581	1	
35	18	14	4	3	1	2	-400	1	2	4	0	2	557	1	
35	18	15	4	3	1	2	-400	1	3	3	0	3	500	1	
35	18	16	4	3	1	2	-400	1	1	2	0	1	513	1	
35	18	17	4	3	1	2	-400	1	2	2	0	3	484	0	
35	18	18	4	3	1	2	-400	1	4	4	0	4	1291	1	
35	18	19	4	3	1	2	-400	1	1	1	0	1	517	1	
35	18	20	4	3	1	2	-400	1	3	4	0	3	405	1	
35	19	1	4	3	1	2	-400	1	1	4	1	1	469	1	
35	19	2	4	3	1	2	-400	1	2	2	0	2	576	1	
35	19	3	4	3	1	2	-400	1	1	2	0	1	517	1	
35	19	4	4	3	1	2	-400	1	3	2	0	3	377	1	
35	19	5	4	3	1	2	-400	1	4	3	0	4	369	1	
35	19	6	4	3	1	2	-400	1	1	4	1	1	465	1	
35	19	7	4	3	1	2	-400	1	4	2	1	4	479	1	
35	19	8	4	3	1	2	-400	1	1	3	0	1	467	1	
35	19	9	4	3	1	2	-400	1	1	1	0	1	453	1	
35	19	10	4	3	1	2	-400	1	3	3	0	3	437	1	
35	19	11	4	3	1	2	-400	1	3	1	1	3	563	1	
35	19	12	4	3	1	2	-400	1	3	1	1	3	535	1	
35	19	13	4	3	1	2	-400	1	2	3	1	2	542	1	
35	19	14	4	3	1	2	-400	1	1	3	0	1	775	1	
35	19	15	4	3	1	2	-400	1	1	1	0	1	716	1	
35	19	16	4	3	1	2	-400	1	3	3	0	3	462	1	
35	19	17	4	3	1	2	-400	1	1	4	1	1	500	1	
35	19	18	4	3	1	2	-400	1	3	1	1	3	431	1	
35	19	19	4	3	1	2	-400	1	2	4	0	2	513	1	
35	19	20	4	3	1	2	-400	1	3	3	0	3	458	1	
35	20	1	4	3	1	2	-400	1	4	1	0	4	839	1	
35	20	2	4	3	1	2	-400	1	4	2	1	4	428	1	
35	20	3	4	3	1	2	-400	1	3	1	1	3	353	1	
35	20	4	4	3	1	2	-400	1	1	2	0	1	451	1	
35	20	5	4	3	1	2	-400	1	4	2	1	4	489	1	
35	20	6	4	3	1	2	-400	1	4	1	0	4	445	1	
35	20	7	4	3	1	2	-400	1	2	4	0	2	575	1	
35	20	8	4	3	1	2	-400	1	1	4	1	1	484	1	
35	20	9	4	3	1	2	-400	1	2	1	0	2	560	1	
35	20	10	4	3	1	2	-400	1	4	2	1	4	457	1	
35	20	11	4	3	1	2	-400	1	2	4	0	2	522	1	
35	20	12	4	3	1	2	-400	1	3	3	0	3	448	1	
35	20	13	4	3	1	2	-400	1	2	3	1	3	437	0	
35	20	14	4	3	1	2	-400	1	2	1	0	2	488	1	
35	20	15	4	3	1	2	-400	1	1	1	0	1	474	1	
35	20	16	4	3	1	2	-400	1	2	3	1	2	538	1	
35	20	17	4	3	1	2	-400	1	3	1	1	3	488	1	
35	20	18	4	3	1	2	-400	1	3	3	0	3	381	1	
35	20	19	4	3	1	2	-400	1	4	4	0	4	481	1	
35	20	20	4	3	1	2	-400	1	3	3	0	3	492	1	
35	21	1	4	3	1	2	-400	1	2	4	0	2	615	1	
35	21	2	4	3	1	2	-400	1	2	3	1	2	572	1	
35	21	3	4	3	1	2	-400	1	4	1	0	4	481	1	
35	21	4	4	3	1	2	-400	1	4	1	0	4	448	1	
35	21	5	4	3	1	2	-400	1	3	3	0	2	424	0	
35	21	6	4	3	1	2	-400	1	3	3	0	3	349	1	
35	21	7	4	3	1	2	-400	1	3	4	0	3	348	1	
35	21	8	4	3	1	2	-400	1	3	4	0	3	357	1	
35	21	9	4	3	1	2	-400	1	2	1	0	2	516	1	
35	21	10	4	3	1	2	-400	1	2	4	0	2	554	1	
35	21	11	4	3	1	2	-400	1	1	2	0	1	952	1	
35	21	12	4	3	1	2	-400	1	3	1	1	3	836	1	
35	21	13	4	3	1	2	-400	1	4	4	0	4	478	1	
35	21	14	4	3	1	2	-400	1	2	1	0	2	447	1	
35	21	15	4	3	1	2	-400	1	4	4	0	4	485	1	
35	21	16	4	3	1	2	-400	1	3	3	0	3	435	1	
35	21	17	4	3	1	2	-400	1	2	1	0	2	418	1	
35	21	18	4	3	1	2	-400	1	3	3	0	3	480	1	
35	21	19	4	3	1	2	-400	1	1	3	0	1	668	1	
35	21	20	4	3	1	2	-400	1	1	4	1	1	574	1	
