41	1	1	2	3	4	1	-400	1	4	1	1	4	2916	1	
41	1	2	2	3	4	1	-400	1	3	4	1	3	1139	1	
41	1	3	2	3	4	1	-400	1	2	3	1	2	864	1	
41	1	4	2	3	4	1	-400	1	1	3	0	1	480	1	
41	1	5	2	3	4	1	-400	1	4	1	1	4	349	1	
41	1	6	2	3	4	1	-400	1	4	3	0	4	520	1	
41	1	7	2	3	4	1	-400	1	1	2	1	1	597	1	
41	1	8	2	3	4	1	-400	1	2	3	1	2	653	1	
41	1	9	2	3	4	1	-400	1	2	3	1	2	435	1	
41	1	10	2	3	4	1	-400	1	4	1	1	4	469	1	
41	1	11	2	3	4	1	-400	1	4	1	1	4	368	1	
41	1	12	2	3	4	1	-400	1	4	1	1	4	345	1	
41	1	13	2	3	4	1	-400	1	3	4	1	3	356	1	
41	1	14	2	3	4	1	-400	1	4	1	1	4	399	1	
41	1	15	2	3	4	1	-400	1	1	2	1	1	463	1	
41	1	16	2	3	4	1	-400	1	4	1	1	4	434	1	
41	1	17	2	3	4	1	-400	1	4	1	1	4	307	1	
41	1	18	2	3	4	1	-400	1	1	2	1	1	434	1	
41	1	19	2	3	4	1	-400	1	2	2	0	2	341	1	
41	1	20	2	3	4	1	-400	1	3	4	1	3	258	1	
41	2	1	2	3	4	1	-400	1	4	1	1	4	318	1	
41	2	2	2	3	4	1	-400	1	4	1	1	4	319	1	
41	2	3	2	3	4	1	-400	1	1	2	1	1	322	1	
41	2	4	2	3	4	1	-400	1	3	4	1	2	301	0	
41	2	5	2	3	4	1	-400	1	2	3	1	4	440	0	
41	2	6	2	3	4	1	-400	1	2	3	1	2	371	1	
41	2	7	2	3	4	1	-400	1	1	2	1	3	343	0	
41	2	8	2	3	4	1	-400	1	1	2	1	1	398	1	
41	2	9	2	3	4	1	-400	1	3	4	1	3	412	1	
41	2	10	2	3	4	1	-400	1	4	1	1	4	297	1	
41	2	11	2	3	4	1	-400	1	4	1	1	4	322	1	
41	2	12	2	3	4	1	-400	1	2	3	1	1	470	0	
41	2	13	2	3	4	1	-400	1	1	2	1	3	353	0	
41	2	14	2	3	4	1	-400	1	4	1	1	2	369	0	
41	2	15	2	3	4	1	-400	1	3	4	1	3	337	1	
